soc_code,area_code,area_name,year,period,employment,annual_mean_wage,annual_10pct_wage,annual_25pct_wage,annual_median_wage,annual_75pct_wage,annual_90pct_wage,hourly_mean_wage,hourly_10pct_wage,hourly_25pct_wage,hourly_median_wage,hourly_75pct_wage,hourly_90pct_wage,employment_pct,wage_pct,employment_per_1000,location_quotient,occupation_title,major_group,is_major_group,parent_soc,major_group_name,uber_category,log_wage,log_employment,job_complexity_raw,job_complexity,wage_range,task_complexity_raw,task_complexity
04-8830,001018,National,2024,A01,66753,61402,41167.93604285123,46594.57923865539,57845.88283988007,74155.56887581243,83241.00866272685,29.52019230769231,19.792276943678477,22.40124001858432,27.810520596096186,35.65171580567905,40.01971570323406,0.9144640145959937,3.6275784397824355,66.753,0.6840750236655334,Occupation 04-8830,04,False,04-0000,Group 04,Other,11.025197686894638,11.108754519072777,122.47621462796154,78.74599544026654,2.021986445375407,0.704080417002817,7.853268187896847
07-1100,001018,National,2024,A01,92626,54334,32578.80445789802,45620.42364497213,57346.75137572059,59886.00410680617,88603.12143215671,26.122115384615384,15.662886758604817,21.93289598315968,27.570553546019514,28.791348128272197,42.597654534690726,3.101397887670853,2.8141142187266848,92.626,1.4128629381887405,Occupation 07-1100,07,False,07-0000,Group 07,Other,10.902905460984165,11.436325158761433,124.68917202705062,82.66937498425057,2.7196553988547856,1.0005051806843424,56.3964717870183
05-2110,001018,National,2024,A01,67641,77936,52884.10182327988,55984.30410608888,70736.04408877973,98934.07635198782,116041.94399062758,37.46923076923077,25.425048953499942,26.915530820235038,34.00771350422102,47.56445978460953,55.789396149340185,3.7449127910142903,3.7588065962964907,67.641,0.5994358271555102,Occupation 05-2110,05,False,05-0000,Group 05,Other,11.263643256046324,11.121969587054622,125.2738977331801,83.70604242087377,2.1942689766841283,0.7858489508218981,21.24387204934032
04-9300,001018,National,2024,A01,44615,96269,55320.77535602414,68851.99890800595,102485.48403753579,120234.53590787991,133497.37189173818,46.28317307692308,26.596526613473145,33.10192255192594,49.27186732573836,57.80506534032688,64.18142879410489,1.7682065733256915,4.356219289944614,44.615,0.7929038058731157,Occupation 04-9300,04,False,04-0000,Group 04,Other,11.474901635266104,10.705825404334252,122.84829343906851,79.40565856656437,2.4131507744169935,0.8809332689084061,36.815099481998494
04-9220,001018,National,2024,A01,76711,93973,59363.35065935444,75593.5164231827,95810.13152155574,105801.899347558,157707.60304012496,45.17932692307692,28.54007243238194,36.34303674191476,46.06256323151718,50.866297763249044,75.82096300006008,1.2128648180259018,0.8475484936378946,76.711,0.7976157864790042,Occupation 04-9220,04,False,04-0000,Group 04,Other,11.450762785949989,11.247800392978398,128.7958941637107,89.95023345465349,2.6566492842545353,0.9770656611720324,52.557961961388116
03-320A,001018,National,2024,A01,57265,84991,52822.467402699986,62137.7337682844,80234.42023007537,93652.09340141629,134510.41252135197,40.86105769230769,25.39541702052884,29.873910465521348,38.574240495228544,45.025044904527064,64.6684675583423,1.6901342472576497,2.470939859857495,57.265,0.5787284995968162,Occupation 03-320A,03,False,03-0000,Group 03,Other,11.35030064751358,10.955444895831816,124.3475932949592,82.06378582528207,2.5464621236999725,0.9347049933658037,45.62088121154296
04-4530,001018,National,2024,A01,36405,81311,49192.57749669761,65735.21988692292,89228.14420717888,100406.40995765143,122597.17099250648,39.09182692307692,23.650277642643083,31.60347109948217,42.89814625345139,48.27231247964011,58.94094759255119,4.727473322063359,4.4154140349673705,36.405,1.1700682193675926,Occupation 04-4530,04,False,04-0000,Group 04,Other,11.306036587736513,10.502461406828811,118.74121292689722,72.12416472778503,2.4921883997791467,0.9131611999050706,42.09281986041581
03-3140,001018,National,2024,A01,82954,78795,50372.18610615792,67653.09620007053,77991.8593868342,100531.91087805244,110965.41143628914,37.88221153846154,24.217397166422074,32.52552701926468,37.49608624367029,48.332649460602134,53.34875549821594,1.1982133851651269,1.75032290394709,82.954,1.033252472548913,Occupation 03-3140,03,False,03-0000,Group 03,Other,11.27460482205617,11.32604151627633,127.6966422942175,88.00135621904512,2.202910376024435,0.7897793842983327,21.887528908874355
02-3810,001018,National,2024,A01,5248,114828,61951.88356316755,96327.46143531862,104587.16924182273,143129.0750444475,183862.64672458533,55.20576923076923,29.784559405369013,46.311279536210876,50.28229290472247,68.81205530983053,88.39550323297371,3.1300781155577484,4.701188409513109,5.248,1.4121905562430932,Occupation 02-3810,02,False,02-0000,Group 02,Other,11.651190635567263,8.565602330623925,99.79946566255859,38.54210672033665,2.9678298083885504,1.0878309814738618,70.69714651653032
04-8820,001018,National,2024,A01,99114,74780,39644.192089972574,59539.92819689987,74933.03867783242,86075.37602869194,110297.67216625018,35.95192307692308,19.059707735563737,28.624965479278785,36.02549936434251,41.38239232148651,53.02772700300489,0.535576416235473,4.030592650782221,99.114,1.476396933573445,Occupation 04-8820,04,False,04-0000,Group 04,Other,11.222305748531104,11.504025981783196,129.10169690661672,90.49239491989705,2.782189933797349,1.0232383635638056,60.11931029507047
02-1200,001018,National,2024,A01,61280,53224,30993.070888122427,43586.95756612906,56910.70293613931,68369.08333515387,90804.44729169035,25.588461538461537,14.90051485005886,20.95526806063897,27.360914873143898,32.86975160343936,43.65598427485113,2.9680424500056155,0.7661625390698139,61.28,0.7256049141725407,Occupation 02-1200,02,False,02-0000,Group 02,Other,10.882264701421724,11.023208804414473,119.95747606868078,74.28049269530017,2.929830594053512,1.07494460362829,68.58684353224632
05-4130,001018,National,2024,A01,21233,75254,41090.456578381694,58145.733720781296,79092.24451293703,96514.87776327496,122702.40698901472,36.17980769230769,19.755027201145044,27.954679673452546,38.02511755429665,46.401383540036036,58.9915418216417,2.637919577315174,2.3415234016436846,21.233,1.2819521470037492,Occupation 05-4130,05,False,05-0000,Group 05,Other,11.228624337344563,9.963311854181793,111.87428596641927,59.94970498542326,2.9861534090027684,1.0939860738866323,71.70511865911939
02-3710,001018,National,2024,A01,99708,70924,47768.898014344806,54635.24909870134,65627.81871679472,89018.65117280521,104093.06373674546,34.098076923076924,22.96581635305039,26.26694668206795,31.551835921535922,42.797428448464046,50.044742181127624,1.1666171846536386,0.9472683058726137,99.708,1.1942793431653376,Occupation 02-3710,02,False,02-0000,Group 02,Other,11.16936416017688,11.510001193452982,128.55939481374685,89.53094083194162,2.1790970288970604,0.7789105840656586,20.107629092070482
08-1200,001018,National,2024,A01,86717,55133,30505.608890471678,42410.09066131546,53864.794458316166,66463.5271135345,87697.2604536785,26.50625,14.666158120419077,20.38946666409397,25.896535797267386,31.953618804583893,42.16214444888389,3.3998537117170082,3.6361593222449464,86.717,0.8808161287371815,Occupation 08-1200,08,False,08-0000,Group 08,Other,10.917503726936127,11.370405221979142,124.1364413877313,81.68943199730862,2.8747913463569787,1.0559800964354267,65.4811720546459
02-1110,001018,National,2024,A01,5521,100259,63232.13847099381,84436.96317435442,107446.90259996697,124647.15002967707,143876.6785663117,48.20144230769231,30.400066572593175,40.59469383382424,51.65716471152258,59.92651443734474,69.17148007995755,4.97711071495797,4.586258795514841,5.521,1.918958776443676,Occupation 02-1110,02,False,02-0000,Group 02,Other,11.515512116700329,8.616314282284044,99.22127151894,37.51701917167516,2.2753726513980164,0.8221438418010129,27.18760718308918
07-1310,001018,National,2024,A01,90265,25665,14421.354871034113,21381.386092189372,27458.683321500448,30855.27238037091,40501.99824118514,12.338942307692308,6.933343687997169,10.279512544321813,13.201290058413678,14.834265567486014,19.472114539031317,2.362631191659029,4.540750033971664,90.265,1.2901027534568146,Occupation 07-1310,07,False,07-0000,Group 07,Other,10.152883474994404,11.410505067370758,115.84952833984848,66.9974613573763,2.808473864167581,1.0326412269714684,61.65914491328511
07-1150,001018,National,2024,A01,18012,117157,58949.28494285479,87181.10756576632,119490.7545428064,133715.70133030007,163384.51196087155,56.32548076923077,28.341002376372497,41.91399402200304,57.44747814558,64.28639487033658,78.5502461350344,4.338465804563018,1.5912148852605346,18.012,0.8958397855221307,Occupation 07-1150,07,False,07-0000,Group 07,Other,11.671270194604954,9.798793481421463,114.36436630280363,64.36439921255511,2.77161143038895,1.0194288948746322,59.49546290834638
03-1150,001018,National,2024,A01,27293,26056,15179.302590680554,18755.149142970316,25433.31789084639,31264.532228489632,39087.227925282394,12.526923076923078,7.297741630134881,9.016898626428036,12.227556678291533,15.031025109850784,18.791936502539613,0.11788705332523707,2.0880904793114228,27.293,0.9232054103531595,Occupation 03-1150,03,False,03-0000,Group 03,Other,10.16800334695607,10.214385538037911,103.85990633786916,45.7409122154771,2.575034504502222,0.945862933832611,47.44813130057073
08-1320,001018,National,2024,A01,11717,71838,43328.89500189643,53589.36289929749,70185.9128755983,90869.593360784,119349.08556814874,34.5375,20.831199520142516,25.76411677850841,33.74322734403764,43.687304500376925,57.37936806160997,3.1126651854026854,2.9973943569472254,11.717,1.3246347677172485,Occupation 08-1320,08,False,08-0000,Group 08,Other,11.182168862944899,9.368796057668156,104.76345955933778,47.34283289748844,2.75449179036126,1.013232957480108,58.480801897254416
07-2130,001018,National,2024,A01,78472,100267,58716.421874658474,84265.34851814299,93930.87087404009,116215.09525143188,175140.81563483164,48.20528846153846,28.229048978201188,40.512186787568744,45.159072535596195,55.872641947803785,84.20231520905368,3.684797095295388,4.516192449226578,78.472,0.9804843687918561,Occupation 07-2130,07,False,07-0000,Group 07,Other,11.515591906852272,11.270497152244152,129.78644579258435,91.70639468919991,2.9828250776027105,1.09287086405551,71.52248932270514
03-1160,001018,National,2024,A01,79517,28705,19194.98094975582,22928.579661452004,27537.85742940968,34703.078008757206,46568.49801512568,13.80048076923077,9.228356225844145,11.023355606467309,13.239354533370038,16.68417211959481,22.388700968810426,3.6319585046764598,4.330739445577159,79.517,1.7656357647604457,Occupation 03-1160,03,False,03-0000,Group 03,Other,10.264826602601737,11.28372611426065,115.82549199413465,66.95484702276481,2.4260768029424944,0.8862754682822855,37.68995038396952
06-1170,001018,National,2024,A01,12829,89975,50046.40469676301,78965.57093166909,98111.28449768896,114544.18785076216,125912.02566137176,43.25721153846154,24.060771488828372,37.96421679407168,47.168886777735075,55.06932108209719,60.53462772181335,1.1736001597125172,2.835877726314064,12.829,1.495506488091356,Occupation 06-1170,06,False,06-0000,Group 06,Other,11.407287132947232,9.45946351224934,107.90681640786572,52.91572913310197,2.5159055165758133,0.9226327851027805,43.643908517613276
01-1300,001018,National,2024,A01,15819,68986,36908.310105065604,48681.86174500584,70673.62146790384,81845.85289435844,96564.41488613213,33.166346153846156,17.744379858204617,23.4047412235605,33.977702628799925,39.348967737672325,46.4251994644866,1.7978648646404398,1.6105397034414095,15.819,0.9049274375928481,Occupation 01-1300,01,False,01-0000,Group 01,Other,11.141658864441975,9.66896702819858,107.72833219972588,52.59929227289478,2.616332598573209,0.9617735656407048,50.0536930952687
05-1612,001018,National,2024,A01,9910,83461,50577.55104093966,68389.28646611127,85274.0829935411,94203.99103995143,124053.67558387786,40.12548076923077,24.316130308144068,32.87946464716888,40.9971552853563,45.29038030766896,59.64119018455666,0.29989224283038707,1.9081164555992842,9.91,0.8451131922366647,Occupation 05-1612,05,False,05-0000,Group 05,Other,11.332134735861445,9.201299627324033,104.27036712186764,46.46862321624474,2.4527418396249248,0.8972065170249142,39.48004416046466
05-5100,001018,National,2024,A01,15988,89607,59649.86968998648,76961.13444436878,88793.03238269326,114967.4255747206,149519.300379093,43.08028846153846,28.677821966339653,37.00054540594653,42.688957876294836,55.27280075707721,71.8842790284101,4.441091784939086,3.7690810761715343,15.988,0.8000441349480751,Occupation 05-5100,05,False,05-0000,Group 05,Other,11.403188720911423,9.679593719831214,110.37823392898434,57.297335824216674,2.5066157085703247,0.9189335200592053,43.038108334298244
02-3730,001018,National,2024,A01,39629,53586,29645.52459487873,39163.17820548866,53614.17226929214,62261.48706543125,74239.20501574936,25.7625,14.252656055230158,18.828451060331084,25.776044360236604,29.93340724299579,35.69192548834104,1.956395264502614,3.1498144968596224,39.629,0.8221636683724396,Occupation 02-3730,02,False,02-0000,Group 02,Other,10.88904311891194,10.58731645245708,115.28574536437094,65.99792354695775,2.504229762511074,0.9179812072196502,42.88215538527187
03-2300,001018,National,2024,A01,58824,87805,49870.13845724753,77641.20858865928,92081.63444389352,110159.88986434654,138882.4287999325,42.21394230769231,23.976028104445927,37.32750412916312,44.27001655956419,52.961485511705064,66.770398461506,1.2135784792032984,2.722006052490736,58.824,0.5993793867664433,Occupation 03-2300,03,False,03-0000,Group 03,Other,11.382873725609954,10.982305213876058,125.010193465659,83.23851786333847,2.7848815563043416,1.0242053433202223,60.277665132260786
02-3821,001018,National,2024,A01,20775,48930,34052.343227189405,34427.793436191314,44451.902789003325,56367.31888449524,71984.90176055774,23.52403846153846,16.371318859225674,16.55182376739967,21.371107110097753,27.09967254062271,34.60812584642199,3.3303428847012753,3.872744861955587,20.775,1.641244713836769,Occupation 02-3821,02,False,02-0000,Group 02,Other,10.798145984283169,9.94150561972365,107.34982898534749,51.92823924257631,2.1139485550316177,0.7485575517837325,15.136946455395494
08-1290,001018,National,2024,A01,84002,44716,30852.15290968603,35184.2400235029,44086.74114939019,51934.17021257741,78438.75931507688,21.498076923076923,14.832765821964436,16.91550001129947,21.195548629514516,24.96835106373914,37.710941978402346,2.0373335190912814,2.1220493593407332,84.002,1.1141247330333846,Occupation 08-1290,08,False,08-0000,Group 08,Other,10.708086658390217,11.338595887065818,121.41466734316766,76.86396512922376,2.542407965651274,0.933111649918154,45.35995161031138
03-3130,001018,National,2024,A01,16753,113705,66715.6796749504,82138.36639148374,110953.63288044473,128211.42060748988,198582.32595553572,54.66586538461539,32.07484599757231,39.489599226674876,53.34309273098304,61.64010606129321,95.47227209400756,3.4688410954710656,4.743678443461711,16.753,1.487917865824668,Occupation 03-3130,03,False,03-0000,Group 03,Other,11.64136265414553,9.726332625693532,113.22776539054591,62.34930539707493,2.9765465468246894,1.0907637515957664,71.17742372201373
03-3360,001018,National,2024,A01,12384,50242,31409.93170131406,37424.468994461895,47186.91529035976,62513.756769564214,80656.22436945811,24.154807692307692,15.100928702554837,17.992533170414372,22.686016966519112,30.05469075459818,38.777030946854865,4.418271199405059,2.988016951997149,12.384,1.0739305066108458,Occupation 03-3360,03,False,03-0000,Group 03,Other,10.824606609266924,9.424160595829509,102.01283107240901,42.466209631645974,2.56785736232861,0.9430718400205149,46.99105533464234
04-9310,001018,National,2024,A01,44547,83387,48737.645972171376,60071.59776597617,87688.0312171365,101926.36085971673,116812.87709743995,40.089903846153845,23.431560563543933,28.880575849027004,42.157707315931006,49.003058105633045,56.1600370660769,4.5459611453073165,2.654418037947321,44.547,1.4165198903229765,Occupation 04-9310,04,False,04-0000,Group 04,Other,11.331247700897261,10.704300090564171,121.29307579091962,76.64839396232843,2.3967689609822096,0.8741215640659081,35.699598972122885
05-6200,001018,National,2024,A01,67074,90125,56892.35224700542,71920.91691118089,97112.76694215913,116640.45543329656,151548.32476082566,43.32932692307692,27.352092426444916,34.5773638996062,46.688830260653425,56.07714203523873,72.85977151962773,1.85171951420745,0.8465039853598649,67.074,1.495896215373215,Occupation 05-6200,05,False,05-0000,Group 05,Other,11.40895287458725,11.11355176649838,126.7939883732659,86.40102991804346,2.6637732274253527,0.9797436242144848,52.99651137131649
05-4172,001018,National,2024,A01,75731,69448,45413.30409597839,48903.93882877897,73053.75219775863,82787.58753651532,96179.39094198037,33.38846153846154,21.833319276912686,23.511509052297583,35.121996248922414,39.801724777170826,46.240091799029024,4.717560134135571,1.701252946162155,75.731,1.095107204931664,Occupation 05-4172,05,False,05-0000,Group 05,Other,11.148333550071644,11.234942866827236,125.25089049538818,83.66525260442563,2.1178681634507543,0.7504099994679069,15.440307564544291
05-2200,001018,National,2024,A01,66630,73996,51039.60884176744,65910.8417677191,74774.87072906777,84192.99981229563,118148.03706832166,35.575,24.538273481618962,31.687904696018798,35.94945708128258,40.47740375591136,56.80194089823157,1.4166736575114014,4.108358253973893,66.63,1.7811266361912494,Occupation 05-2200,05,False,05-0000,Group 05,Other,11.21176631667128,11.106910205556582,124.52808172495178,82.38377599520136,2.3148303787868594,0.8393364143513464,30.003102553105474
04-8510,001018,National,2024,A01,37581,90412,47963.499226891385,68153.54212118214,88393.99305174507,100476.30252981099,153586.63810735702,43.46730769230769,23.059374628313165,32.7661260197991,42.497112044108206,48.305914677793744,73.83972985930626,3.3101291528034573,3.786905400256497,37.581,1.922775487240521,Occupation 04-8510,04,False,04-0000,Group 04,Other,11.412132280933479,10.534253882512301,120.21829878816746,74.7429085206846,3.202156652099449,1.1638245365818973,83.14202653267434
07-1394,001018,National,2024,A01,43588,45870,28528.134463360046,39829.882776675324,45244.489186786705,54170.175878619724,68528.33619252451,22.052884615384617,13.715449261230791,19.14898210417083,21.752158262878222,26.043353787797944,32.94631547717525,2.0841050412937197,1.756208801276162,43.588,1.5424596867357834,Occupation 07-1394,07,False,07-0000,Group 07,Other,10.733566587591218,10.682537162096777,114.66172395378348,64.89158826986896,2.4021317019708563,0.8763565522840908,36.06560580221837
07-1--7,001018,National,2024,A01,20968,38543,24058.16335105281,28965.248945940075,40494.901040249635,42794.83340440745,57526.646940922925,18.53028846153846,11.56642468800616,13.925600454778882,19.46870242319694,20.57443913673435,27.657041798520638,0.6069603324283275,4.396498479876611,20.968,1.5893922214730987,Occupation 07-1--7,07,False,07-0000,Group 07,Other,10.559529780142832,9.950752745003243,105.07526994569977,47.89564538812111,2.391148738226748,0.8717738940807968,35.31513911574851
06-2400,001018,National,2024,A01,36924,112032,59831.251748499104,89032.51020357739,123068.0997195573,127595.8525301184,181053.52400480257,53.86153846153846,28.76502487908611,42.80409144402759,59.16735563440255,61.34415987024923,87.0449634638474,2.55566401929521,1.0269232637915877,36.924,1.5553829553303764,Occupation 06-2400,06,False,06-0000,Group 06,Other,11.626539823754392,10.516617025110042,122.27186665361535,78.38370438905406,3.026069465600716,1.1072645713487792,73.8796360570246
05-2100,001018,National,2024,A01,80918,72486,49502.315714439974,63025.18243139623,73531.3963788631,85372.50979451674,102745.00067962412,34.84903846153846,23.799190247326912,30.3005684766328,35.35163287445341,41.04447586274843,49.39663494212698,1.467803570084182,3.04763005565079,80.918,1.6579522500292185,Occupation 05-2100,05,False,05-0000,Group 05,Other,11.19114871874762,11.301191575207582,126.47331561720573,85.83250522255797,2.075559480334636,0.7302307464162079,12.135706500851622
04-450A,001018,National,2024,A01,33153,55241,37293.796989945746,44598.8658953803,55234.46514995108,62948.7505822232,75170.00457397733,26.558173076923076,17.92971009132007,21.44176244970207,26.555031322091864,30.263822395299613,36.13942527595064,0.21374228079094507,4.504462985356158,33.153,1.878294941110391,Occupation 04-450A,04,False,04-0000,Group 04,Other,10.919460710183415,10.408888489256892,113.65944889512103,63.1146424216478,2.015616822128432,0.7009252637551623,7.336573008367632
06-2210,001018,National,2024,A01,14317,35617,18072.037209856775,31979.5431641641,34225.798613747975,39961.685547010275,57669.4152596081,17.123557692307692,8.688479427815757,15.374780367386586,16.45471087199422,19.212348820678017,27.725680413273125,2.090505560036862,2.629488817487461,14.317,1.4659814539101808,Occupation 06-2210,06,False,06-0000,Group 06,Other,10.480578330949756,9.569202921360327,100.29078078207014,39.41316537258868,3.1910854647949862,1.1603611300132803,82.57485107769939
05-2220,001018,National,2024,A01,24598,43762,26944.792047823354,35411.8555025649,40894.800057095024,54103.72838785538,77697.02580484223,21.039423076923075,12.95422694606892,17.024930530079278,19.66096156591107,26.011407878776623,37.35433932925107,3.3211408071721054,0.6579160046679626,24.598,1.6816314228843223,Occupation 05-2220,05,False,05-0000,Group 05,Other,10.686521139890596,10.110420417802356,108.04522152802639,53.161109282509514,2.883563757587757,1.0590269450089604,65.98013101071896
06-2142,001018,National,2024,A01,6866,97213,64112.334219631775,78371.92316687292,106525.20833099994,112112.96745012714,135115.38130377216,46.73701923076923,30.8232376055922,37.67880921484275,51.214042466826896,53.90046512025343,64.95931793450585,4.705728997228625,4.066204508909496,6.866,1.0506722406354712,Occupation 06-2142,06,False,06-0000,Group 06,Other,11.484659726361452,8.834336974017637,101.45935405460625,41.4849433810591,2.107478739440415,0.7454923227957362,14.634977480218716
05-3210,001018,National,2024,A01,93331,45671,29179.377890515014,37009.672861871375,49904.671152354436,58407.80773979543,69809.47492596252,21.95721153846154,14.028547062747602,17.793111952822777,23.992630361708862,28.080676797978573,33.56224756055891,2.728200533978447,2.4646846369820805,93.331,1.5727460668773166,Occupation 05-3210,05,False,05-0000,Group 05,Other,10.729218802151282,11.443907593170772,122.78418851872968,79.29200616040886,2.3924250608733724,0.8723075213354453,35.402527146851995
02-3822,001018,National,2024,A01,67191,89154,45727.61425225209,76795.9985632097,83237.56136129495,103889.99003615441,159768.8073552546,42.8625,21.98442992896735,36.92115315538928,40.01805834677642,49.94711059430501,76.81192661310317,3.438984451763657,4.272203719326512,67.191,0.6667165211460409,Occupation 02-3822,02,False,02-0000,Group 02,Other,11.398120490484402,11.115294588970581,126.69346701231598,86.22281435390892,3.493923966247287,1.251025450240766,97.4222494573682
05-2500,001018,National,2024,A01,63653,89932,46354.330279150934,70869.37172697671,89372.52644378075,113066.96501958359,154323.4158984947,43.23653846153846,22.285735711130258,34.071813330277266,42.96756079027921,54.35911779787672,74.19394995119939,4.702781607859126,4.9090774158039086,63.653,0.8785501075696758,Occupation 05-2500,05,False,05-0000,Group 05,Other,11.406809108180893,11.061201735632105,126.17301670543459,85.30010156760804,3.3292125022439527,1.2027357902125466,89.51422325412993
04-4--4,001018,National,2024,A01,25014,88554,46063.131691528426,67334.04859526585,94148.64103782033,114753.73008659313,137086.24782722536,42.574038461538464,22.145736390157897,32.372138747723966,45.26376972972131,55.17006254163131,65.90684991693527,3.5119581519446497,4.544479783193468,25.014,1.2685548326020717,Occupation 04-4--4,04,False,04-0000,Group 04,Other,11.391367814409831,10.127190947108852,115.36255700527839,66.13410385517344,2.9760514058239163,1.0905973902839983,71.15018000955232
03-3900,001018,National,2024,A01,2719,85080,54145.26139058019,63992.92645320362,83241.50199991059,96352.3582128265,146976.9011776153,40.90384615384615,26.03137566854817,30.765830025578662,40.0199528845724,46.32324914078197,70.66197172000736,2.7539326962127957,3.706276274964277,2.719,0.8340523639781166,Occupation 03-3900,03,False,03-0000,Group 03,Other,11.351347269314173,7.908019444632471,89.76667492851219,20.75484793657836,2.714492411762284,0.9986049789136276,56.08529035841702
03-3530,001018,National,2024,A01,86691,88212,59584.67362223102,73681.67794795118,94688.15765820183,98695.36746197514,146991.91352073156,42.409615384615385,28.646477702995682,35.42388362882268,45.52315272028934,47.449695895180355,70.6691891926594,0.768884801580887,1.4515000360407588,86.691,1.18378395564481,Occupation 03-3530,03,False,03-0000,Group 03,Other,11.387498287162089,11.37010535115202,129.47705521109611,91.1578723005575,2.46694165772671,0.9029791881904415,40.42539011678308
05-1320,001018,National,2024,A01,89427,41537,28716.943061018283,36784.16890023948,37911.715989958575,52777.30585819436,61285.007868550354,19.96971153846154,13.806222625489559,17.684696586653594,18.22678653363393,25.37370473951652,29.46394609064921,0.23108421767884849,1.6010911883917878,89.427,1.845998703713482,Occupation 05-1320,05,False,05-0000,Group 05,Other,10.634339875274723,11.40117792898755,121.2440010753344,76.56138879208288,2.1341062570041265,0.7580479440505167,16.691115001640824
06-1140,001018,National,2024,A01,43775,55727,28387.148325889073,41398.03941083256,61251.4250073451,67637.21872717285,88971.31829715938,26.791826923076922,13.647667464369746,19.90290356290027,29.447800484300526,32.5178936188331,42.7746722582497,3.815162218658379,0.9833002415980683,43.775,1.8821373164780992,Occupation 06-1140,06,False,06-0000,Group 06,Other,10.928220048143892,10.686818157154052,116.78790043587908,68.66111285275859,3.134211202751125,1.1423775324580423,79.6298156267932
05-4140,001018,National,2024,A01,26384,114075,62757.29448947549,83313.63772786711,116401.85784739809,131709.5810548053,174202.7528608825,54.84375,30.171776196863217,40.05463352301304,55.96243165740293,63.3219139686564,83.75132349080889,2.5616973186265555,1.0053573745733713,26.384,1.62834815352375,Occupation 05-4140,05,False,05-0000,Group 05,Other,11.644611405795603,10.18051304479938,118.54811831832177,71.78182490793564,2.7758168078787495,1.020945049068885,59.74375181924975
05-6290,001018,National,2024,A01,49811,76339,51909.976269127736,57076.53939479239,75199.41229405426,97704.03554070338,125863.82286174965,36.70144230769231,24.956719360157564,27.440643939804033,36.1535636029107,46.97309400995355,60.5114532989181,1.2237812115089794,3.39702999754076,49.811,1.0498942112214051,Occupation 05-6290,05,False,05-0000,Group 05,Other,11.242939226920786,10.815991122155705,121.60353086531134,77.19880360360573,2.424655758060985,0.8856895588740505,37.59400050670099
04-8810,001018,National,2024,A01,60108,32266,17499.692116197046,28676.985939748214,33813.5703398557,38955.078742445476,52033.88581577263,15.5125,8.413313517402425,13.787012471032796,16.256524201853704,18.728403241560326,25.016291257582996,3.8135991157607942,2.347177079306462,60.108,1.8497787178565528,Occupation 04-8810,04,False,04-0000,Group 04,Other,10.38176932322609,11.003898223145617,114.23993300895525,64.14378988682826,2.973417216158452,1.0897118692383494,71.00516503888534
03-250A,001018,National,2024,A01,46753,118772,67259.0851463964,88076.71748947976,125436.02113442415,144670.57134607623,173863.99087012422,57.10192307692308,32.3360986280752,42.34457571609604,60.305779391550075,69.55315930099819,83.58845714909819,1.8752066493849677,0.7459480458725887,46.753,0.9862783904469321,Occupation 03-250A,03,False,03-0000,Group 03,Other,11.684960967895682,10.75263370378095,125.64410513075998,84.36238769498269,2.5849889348285235,0.9497212274206791,48.079974365450425
05-6190,001018,National,2024,A01,29350,77196,49687.55799493238,57602.61552846976,69904.14428492614,88710.56313668477,138054.35744502183,37.113461538461536,23.888249036025183,27.693565157918155,33.60776167544526,42.64930920032921,66.37228723318357,4.375476891693885,1.9221454193219083,29.35,0.9251375296081008,Occupation 05-6190,05,False,05-0000,Group 05,Other,11.254102921199001,10.287047825256243,115.77149498073011,66.85911504983355,2.7784492338927573,1.0218929425227865,59.89898103947933
05-3200,001018,National,2024,A01,2645,83842,44746.09333910841,62728.000728128805,79408.03398035147,97151.45911733151,127956.17755509398,40.308653846153845,21.51254487457135,30.157692657754232,38.176939413630514,46.707432267947844,61.51739305533364,3.1292741727736906,3.041412121979355,2.645,0.7283775894496065,Occupation 05-3200,05,False,05-0000,Group 05,Other,11.336689354232176,7.8804263442924,89.33794544415044,19.9947481309788,2.859605565683191,1.0506837012239514,64.61382214804941
05-2400,001018,National,2024,A01,56256,31604,20405.63821228752,24483.748257932384,34214.537646137775,39245.93287959668,53382.73562045133,15.194230769230769,9.810402986676692,11.771032816313646,16.449296945258546,18.868236961344557,25.6647767406016,4.562757230727194,0.7829202778059022,56.256,1.8918764345508685,Occupation 05-2400,05,False,05-0000,Group 05,Other,10.361038973842623,10.937667981044848,113.32560423455624,62.52276509374833,2.6160777264151545,0.96167614508596,50.037739280327656
05-6120,001018,National,2024,A01,79512,92841,48317.445830059114,77914.13645233892,90228.32710941556,108062.42044404351,124988.32951354752,44.635096153846156,23.2295412644515,37.45871944823987,43.37900341798825,51.953086751944,60.09054303535938,4.1516560806466,3.0070088330327507,79.512,1.8655079242434254,Occupation 05-6120,05,False,05-0000,Group 05,Other,11.438643631549667,11.283663232647841,129.06980257667834,90.43584906786174,2.586815742561254,0.9504276762998073,48.19566406473862
06-2110,001018,National,2024,A01,48931,40805,26115.71486889325,30159.234627309546,38549.95447088651,48289.937663800054,71711.99891375244,19.61778846153846,12.55563214850637,14.499632032360358,18.533631957156974,23.216316184519258,34.47692255468867,4.2363641497458415,0.52100768559208,48.931,1.5411486881428098,Occupation 06-2110,06,False,06-0000,Group 06,Other,10.616559901903344,10.798166421433823,114.63938064387345,64.85197553937448,2.745932832923118,1.010120847076898,57.97115551329618
