soc_code,occupation_title,task_complexity_index,avg_skill_level,avg_task_importance
25-3030,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-3031,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-3040,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-3041,U.S.,0.849210415235281,2.0965714285714285,3.9363157894736847
25-3090,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-3099,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-4000,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-4010,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-4011,U.S.,0.9820539032266787,2.261142857142857,4.22076923076923
25-4012,U.S.,1.0402034732481742,2.764,3.6573333333333333
25-4013,U.S.,0.9113054246296304,2.3282857142857143,3.8037500000000004
25-4020,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-4022,U.S.,0.8494374386771517,2.168285714285714,3.807142857142857
25-4030,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-4031,U.S.,0.7015071048715543,1.8574285714285717,3.6703225806451614
25-9000,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-9020,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-9021,U.S.,1.1248919255149237,2.8971428571428572,3.7733333333333334
25-9030,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-9031,U.S.,1.0758146930351726,2.7182857142857144,3.8461538461538463
25-9040,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-9044,U.S.,0.8191723891525047,2.128285714285714,3.7405
25-9045,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-9090,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
25-9099,U.S.,0.9905476462818541,2.491619047619048,3.863474156015138
27-0000,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-1000,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-1010,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-1011,U.S.,1.0773366163293845,2.535428571428571,4.1293750000000005
27-1012,U.S.,0.7859190666754892,2.053142857142857,3.7199999999999998
27-1013,U.S.,0.7315823114015955,1.958,3.6310714285714285
27-1014,U.S.,0.8826416148154792,2.3182857142857145,3.7
27-1019,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-1020,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-1021,U.S.,1.024713992654855,2.822,3.5288235294117647
27-1022,U.S.,0.9872635081738339,2.5034285714285716,3.8325000000000005
27-1023,U.S.,0.8131886465421027,1.9045714285714286,4.149333333333334
27-1024,U.S.,0.9076511313450757,2.1737142857142855,4.057894736842105
27-1025,U.S.,1.0783252288576202,2.525142857142857,4.15
27-1026,U.S.,0.7717202887482112,1.9511428571428568,3.84375
27-1027,U.S.,1.0568985137682876,2.625142857142857,3.9125925925925924
27-1029,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-2000,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-2010,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-2011,U.S.,0.6903460267737256,1.7068571428571429,3.9305555555555554
27-2012,U.S.,1.1099409357455046,2.8065714285714285,3.8433333333333333
27-2012,U.S.,1.0694890519017817,2.7042857142857146,3.8433333333333333
27-2012,U.S.,0.8699414908179416,2.1997142857142857,3.8433333333333333
27-2012,U.S.,1.1436131742522908,2.891714285714286,3.8433333333333333
27-2012,U.S.,1.070806927113126,2.8065714285714285,3.707826086956522
27-2012,U.S.,1.0317812852617063,2.7042857142857146,3.707826086956522
27-2012,U.S.,0.8392693201510698,2.1997142857142857,3.707826086956522
27-2012,U.S.,1.1032919585983865,2.891714285714286,3.707826086956522
27-2012,U.S.,1.1130214309704705,2.8065714285714285,3.854
27-2012,U.S.,1.0724572782383697,2.7042857142857146,3.854
27-2012,U.S.,0.8723558991185639,2.1997142857142857,3.854
27-2012,U.S.,1.1467871223508228,2.891714285714286,3.854
27-2012,U.S.,1.157111018877794,2.8065714285714285,4.006666666666667
27-2012,U.S.,1.114940017680782,2.7042857142857146,4.006666666666667
27-2012,U.S.,0.9069121179212194,2.1997142857142857,4.006666666666667
27-2012,U.S.,1.1922142545110614,2.891714285714286,4.006666666666667
27-2020,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-2021,U.S.,0.8253193443580544,2.040285714285714,3.9311111111111114
27-2022,U.S.,1.2229517064853614,2.9431428571428575,4.0381481481481485
27-2023,U.S.,0.77390533521828,1.778,4.23
27-2030,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-2031,U.S.,0.6222726578530363,1.514,3.994285714285714
27-2032,U.S.,0.8495182584074398,2.122,3.8905555555555558
27-2040,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-2041,U.S.,0.9203683545139687,2.277142857142857,3.927857142857143
27-2042,U.S.,0.7487528205293313,1.8639999999999999,3.903703703703704
27-2090,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-2091,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-2099,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-3000,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-3010,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-3011,U.S.,0.9055183608240535,2.1568571428571426,4.08
27-3020,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-3023,U.S.,0.8773185936251968,2.0854285714285714,4.088333333333333
27-3030,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-3031,U.S.,0.9592836531480917,2.4245714285714284,3.8449999999999998
27-3040,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-3041,U.S.,0.9582733983528191,2.378857142857143,3.9147619047619044
27-3042,U.S.,0.7796512953414996,1.9434285714285713,3.8986666666666663
27-3043,U.S.,0.8080456710935522,1.9742857142857142,3.9775
27-3043,U.S.,0.7948316101914435,1.942,3.9775
27-3043,U.S.,0.8119817829420596,1.9742857142857142,3.996875
27-3043,U.S.,0.7987033543642805,1.942,3.996875
27-3090,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-3091,U.S.,0.8616953262089138,1.9997142857142856,4.187647058823529
27-3092,U.S.,0.6678706657477881,1.3788571428571428,4.707142857142857
27-3099,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-4000,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-4010,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-4011,U.S.,0.9001758291701369,2.6102857142857143,3.3513793103448277
27-4012,U.S.,1.1172422354930875,2.7674285714285713,3.923333333333333
27-4014,U.S.,1.092790292244518,2.6065714285714288,4.074285714285714
27-4015,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-4020,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-4021,U.S.,0.9693998441115573,2.371714285714286,3.972142857142857
27-4030,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-4031,U.S.,1.0408472553549595,2.4531428571428573,4.123333333333333
27-4032,U.S.,0.938468369944119,2.1854285714285715,4.173181818181818
27-4090,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
27-4099,U.S.,0.9430622893723982,2.331142857142857,3.931477309368162
29-0000,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1000,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1010,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1011,U.S.,1.2048190422517318,2.5534285714285714,4.585454545454545
29-1020,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1021,U.S.,1.3869765943279748,3.1357142857142857,4.2985
29-1022,U.S.,1.2478004022684765,3.015428571428571,4.021428571428571
29-1023,U.S.,1.4059796667871935,2.8465714285714285,4.8
29-1024,U.S.,1.2511105368742148,2.774857142857143,4.381666666666667
29-1029,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1030,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1031,U.S.,1.0656097188479705,2.96,3.498571428571428
29-1040,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1041,U.S.,1.328992648583013,2.782285714285714,4.642
29-1050,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1051,U.S.,1.169693856383004,2.8074285714285714,4.049
29-1070,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1071,U.S.,1.3079538891213016,2.795142857142857,4.5475
29-1071,U.S.,1.3289442561449187,2.8400000000000003,4.5475
29-1071,U.S.,1.2608560442958778,2.795142857142857,4.38375
29-1071,U.S.,1.2810905734744995,2.8400000000000003,4.38375
29-1080,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1081,U.S.,1.304092443308844,2.9954285714285716,4.2309090909090905
29-1120,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1122,U.S.,1.1497411363703403,2.6931428571428575,4.148823529411764
29-1122,U.S.,1.033742428467922,2.4214285714285713,4.148823529411764
29-1122,U.S.,1.1544219807609835,2.6931428571428575,4.1657142857142855
29-1122,U.S.,1.0379510170750406,2.4214285714285713,4.1657142857142855
29-1123,U.S.,1.2004955550301009,2.7314285714285713,4.27125
29-1124,U.S.,1.287843063880969,2.786,4.492272727272727
29-1125,U.S.,1.1642905223476812,2.5462857142857143,4.443636363636364
29-1126,U.S.,1.2968194121289685,2.825142857142857,4.460909090909091
29-1127,U.S.,1.1981944535665,2.6854285714285715,4.336086956521739
29-1128,U.S.,1.1534722760133755,2.7528571428571427,4.072
29-1129,U.S.,1.007640423134541,2.4894285714285713,3.9336
29-1129,U.S.,0.9904088814098716,2.446857142857143,3.9336
29-1129,U.S.,1.0686241522209328,2.4894285714285713,4.171666666666667
29-1129,U.S.,1.0503497348353112,2.446857142857143,4.171666666666667
29-1130,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1131,U.S.,1.1980604631131966,2.7885714285714283,4.175238095238096
29-1140,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1141,U.S.,1.2083824052386294,2.754,4.264074074074074
29-1141,U.S.,1.2469944791896095,2.842,4.264074074074074
29-1141,U.S.,1.1268958855368856,2.5682857142857145,4.264074074074074
29-1141,U.S.,1.2469944791896095,2.842,4.264074074074074
29-1141,U.S.,1.2659244245357069,2.8851428571428572,4.264074074074074
29-1141,U.S.,1.2239040909188386,2.754,4.318846153846153
29-1141,U.S.,1.2630121373970007,2.842,4.318846153846153
29-1141,U.S.,1.141370875948692,2.5682857142857145,4.318846153846153
29-1141,U.S.,1.2630121373970007,2.842,4.318846153846153
29-1141,U.S.,1.2821852381054502,2.8851428571428572,4.318846153846153
29-1141,U.S.,1.185383465383864,2.754,4.182916666666666
29-1141,U.S.,1.2232606422007775,2.842,4.182916666666666
29-1141,U.S.,1.1054478649585593,2.5682857142857145,4.182916666666666
29-1141,U.S.,1.2232606422007775,2.842,4.182916666666666
29-1141,U.S.,1.2418302970688098,2.8851428571428572,4.182916666666666
29-1141,U.S.,1.19100641369818,2.754,4.2027586206896554
29-1141,U.S.,1.2290632635186012,2.842,4.2027586206896554
29-1141,U.S.,1.1106916332330057,2.5682857142857145,4.2027586206896554
29-1141,U.S.,1.2290632635186012,2.842,4.2027586206896554
29-1141,U.S.,1.247721004826665,2.8851428571428572,4.2027586206896554
29-1141,U.S.,1.1196613379974054,2.754,3.951
29-1141,U.S.,1.1554384613611568,2.842,3.951
29-1141,U.S.,1.0441576685609169,2.5682857142857145,3.951
29-1141,U.S.,1.1554384613611568,2.842,3.951
29-1141,U.S.,1.1729785445687102,2.8851428571428572,3.951
29-1150,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1151,U.S.,1.4205069777230928,3.0854285714285714,4.474166666666666
29-1160,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1161,U.S.,1.225393860630047,2.613714285714286,4.5561904761904755
29-1170,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1171,U.S.,1.3549947346518552,2.9068571428571426,4.53
29-1180,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1181,U.S.,1.37113091062698,3.1245714285714286,4.264545454545455
29-1210,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1211,U.S.,1.3286709339297593,2.9897142857142858,4.318888888888889
29-1212,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1213,U.S.,1.1627352433051834,2.636,4.286666666666666
29-1214,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1215,U.S.,1.2795904372935925,2.7582857142857145,4.508333333333334
29-1216,U.S.,1.1920783902988459,2.820857142857143,4.106842105263158
29-1217,U.S.,1.3563549512226174,3.0108571428571427,4.377916666666667
29-1218,U.S.,1.2881755380517836,2.8322857142857143,4.42
29-1221,U.S.,1.1550240092349002,2.6714285714285713,4.201764705882353
29-1222,U.S.,1.2938318085043996,3.067142857142857,4.099473684210526
29-1223,U.S.,1.1772085806985946,2.7965714285714283,4.090833333333333
29-1224,U.S.,1.4151303375200135,2.9714285714285715,4.628235294117647
29-1229,U.S.,1.2332892228452763,2.7131428571428575,4.4174999999999995
29-1229,U.S.,1.2840701923200555,2.824857142857143,4.4174999999999995
29-1229,U.S.,1.3006941414064281,2.8614285714285717,4.4174999999999995
29-1229,U.S.,1.340955268099987,2.95,4.4174999999999995
29-1229,U.S.,1.4397898404025622,3.1674285714285713,4.4174999999999995
29-1229,U.S.,1.3588779632087324,2.9894285714285713,4.4174999999999995
29-1229,U.S.,1.2573188697614144,2.7131428571428575,4.503571428571428
29-1229,U.S.,1.3090892655150697,2.824857142857143,4.503571428571428
29-1229,U.S.,1.32603711885642,2.8614285714285717,4.503571428571428
29-1229,U.S.,1.3670827011675024,2.95,4.503571428571428
29-1229,U.S.,1.467842985485998,3.1674285714285713,4.503571428571428
29-1229,U.S.,1.3853546055511452,2.9894285714285713,4.503571428571428
29-1229,U.S.,1.2822458893839643,2.7131428571428575,4.5928571428571425
29-1229,U.S.,1.3350426609455828,2.824857142857143,4.5928571428571425
29-1229,U.S.,1.3523265145514323,2.8614285714285717,4.5928571428571425
29-1229,U.S.,1.3941858475030993,2.95,4.5928571428571425
29-1229,U.S.,1.4969437583941263,3.1674285714285713,4.5928571428571425
29-1229,U.S.,1.4128200021719057,2.9894285714285713,4.5928571428571425
29-1229,U.S.,1.2118386915594181,2.7131428571428575,4.3406666666666665
29-1229,U.S.,1.2617364304389183,2.824857142857143,4.3406666666666665
29-1229,U.S.,1.2780712400976801,2.8614285714285717,4.3406666666666665
29-1229,U.S.,1.3176321072399948,2.95,4.3406666666666665
29-1229,U.S.,1.414747655289354,3.1674285714285713,4.3406666666666665
29-1229,U.S.,1.3352430739033476,2.9894285714285713,4.3406666666666665
29-1229,U.S.,1.1351565319952222,2.7131428571428575,4.066
29-1229,U.S.,1.1818968651892123,2.824857142857143,4.066
29-1229,U.S.,1.1971980484343037,2.8614285714285717,4.066
29-1229,U.S.,1.2342556016060096,2.95,4.066
29-1229,U.S.,1.3252259176178423,3.1674285714285713,4.066
29-1229,U.S.,1.2507521897921237,2.9894285714285713,4.066
29-1229,U.S.,1.075990496797497,2.7131428571428575,3.854074074074074
29-1229,U.S.,1.1202946547848414,2.824857142857143,3.854074074074074
29-1229,U.S.,1.1347983177576804,2.8614285714285717,3.854074074074074
29-1229,U.S.,1.169924376520025,2.95,3.854074074074074
29-1229,U.S.,1.2561531852882317,3.1674285714285713,3.854074074074074
29-1229,U.S.,1.185561138162617,2.9894285714285713,3.854074074074074
29-1240,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1241,U.S.,1.3918588356712753,3.0702857142857147,4.405555555555555
29-1242,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1243,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1249,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1290,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-1291,U.S.,1.035141592863462,2.2294285714285715,4.512222222222222
29-1292,U.S.,1.0002273748789894,2.267142857142857,4.2875
29-1299,U.S.,1.1269939095696055,2.6277142857142857,4.168
29-1299,U.S.,1.081531830581857,2.521714285714286,4.168
29-1299,U.S.,1.15693982499303,2.6277142857142857,4.27875
29-1299,U.S.,1.1102697505043475,2.521714285714286,4.27875
29-2000,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2010,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2010,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2030,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2031,U.S.,1.2080542309802906,2.6102857142857143,4.497619047619048
29-2032,U.S.,1.1986477929755426,2.6277142857142857,4.433
29-2033,U.S.,1.2285853229070725,2.621714285714286,4.554117647058824
29-2034,U.S.,1.0790892156812528,2.296,4.567407407407408
29-2035,U.S.,1.1506706008078968,2.517142857142857,4.4425
29-2036,U.S.,1.1813603642826682,2.7562857142857142,4.165263157894737
29-2040,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2042,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2043,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2050,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2051,U.S.,1.044202973996581,2.3994285714285715,4.229230769230769
29-2052,U.S.,0.9474155498055208,2.0705714285714287,4.446666666666666
29-2053,U.S.,0.994257038679141,2.278857142857143,4.24
29-2055,U.S.,1.2476092207429785,2.6105714285714288,4.644375
29-2056,U.S.,1.1727212109080727,2.6185714285714288,4.352258064516128
29-2057,U.S.,0.9471823831219719,2.11,4.3625
29-2060,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2061,U.S.,1.0625656404516721,2.4674285714285715,4.185
29-2070,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2072,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2080,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2081,U.S.,1.1147222055093198,2.4297142857142853,4.458571428571428
29-2090,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-2091,U.S.,1.2889752970813542,2.9534285714285717,4.241333333333333
29-2092,U.S.,1.1378493175331645,2.474285714285714,4.469090909090909
29-2099,U.S.,1.2159859127241106,2.5454285714285714,4.6425
29-2099,U.S.,1.0867302544740562,2.274857142857143,4.6425
29-2099,U.S.,1.0733542729444838,2.246857142857143,4.6425
29-2099,U.S.,1.101267072207762,2.5454285714285714,4.204516129032259
29-2099,U.S.,0.984205682895746,2.274857142857143,4.204516129032259
29-2099,U.S.,0.9720916214885892,2.246857142857143,4.204516129032259
29-2099,U.S.,1.0104253100221887,2.5454285714285714,3.8576923076923078
29-2099,U.S.,0.9030201277805214,2.274857142857143,3.8576923076923078
29-2099,U.S.,0.8919053359540344,2.246857142857143,3.8576923076923078
29-9000,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-9020,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-9021,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-9090,U.S.,1.2031862597533516,2.7330215827338127,4.27832808674049
29-9091,U.S.,1.0316081446906273,2.592857142857143,3.866521739130435
29-9092,U.S.,0.9881979105409741,2.2922857142857143,4.189473684210526
29-9093,U.S.,1.1018945659114023,2.4602857142857144,4.3525
29-9099,U.S.,1.0806103783231564,2.4965714285714284,4.206388888888889
31-0000,U.S.,0.9035683638444123,2.0556691729323306,4.271614744936658
31-1100,U.S.,0.9035683638444123,2.0556691729323306,4.271614744936658
31-1120,U.S.,0.9035683638444123,2.0556691729323306,4.271614744936658
31-1120,U.S.,0.9035683638444123,2.0556691729323306,4.271614744936658
31-1130,U.S.,0.9035683638444123,2.0556691729323306,4.271614744936658
31-1131,U.S.,0.7733382087718379,1.7614285714285713,4.266666666666667
31-1132,U.S.,0.5676809442420756,1.3379999999999999,4.123181818181818
31-1133,U.S.,0.9000791144246321,2.0785714285714287,4.208235294117648
31-2000,U.S.,0.9035683638444123,2.0556691729323306,4.271614744936658
31-2010,U.S.,0.9035683638444123,2.0556691729323306,4.271614744936658
31-2011,U.S.,1.0598682150555314,2.308,4.462727272727272
31-2012,U.S.,0.8679057352153947,2.1068571428571428,4.003333333333333
31-2020,U.S.,0.9035683638444123,2.0556691729323306,4.271614744936658
31-2021,U.S.,1.0719654158511753,2.514,4.143809523809524
31-2022,U.S.,0.8023567124573094,1.9462857142857144,4.0063157894736845
31-9000,U.S.,0.9035683638444123,2.0556691729323306,4.271614744936658
31-9010,U.S.,0.9035683638444123,2.0556691729323306,4.271614744936658
31-9011,U.S.,0.7039728231674064,1.7254285714285715,3.965
31-9090,U.S.,0.9035683638444123,2.0556691729323306,4.271614744936658
31-9091,U.S.,0.9796605886888154,2.210857142857143,4.30625
31-9092,U.S.,1.0532210194955864,2.322,4.4079999999999995
31-9093,U.S.,1.0263537103456408,2.2317142857142858,4.469333333333333
31-9094,U.S.,0.7233041517850283,1.5417142857142858,4.559333333333333
31-9095,U.S.,0.7333941613278838,1.718,4.148571428571429
31-9096,U.S.,0.9317329334601652,2.153142857142857,4.205357142857143
31-9097,U.S.,0.9628154779283442,2.1028571428571428,4.449565217391305
31-9099,U.S.,0.9164178314041168,2.146,4.1499999999999995
31-9099,U.S.,1.0049971611337651,2.3534285714285716,4.1499999999999995
31-9099,U.S.,1.0086116734791093,2.146,4.5675
31-9099,U.S.,1.1061022972237284,2.3534285714285716,4.5675
33-0000,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-1000,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-1010,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-1011,U.S.,1.0982916154447249,2.4814285714285713,4.301304347826087
33-1012,U.S.,1.120453462820966,2.818,3.864
33-1020,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-1021,U.S.,1.158477747553683,2.732857142857143,4.1196
33-1090,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-1091,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-1099,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-2000,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-2010,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-2011,U.S.,1.1888140438344152,2.651142857142857,4.357777777777778
33-2020,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-2021,U.S.,1.0998459967987686,2.467142857142857,4.332333333333334
33-2022,U.S.,1.0237681939103223,2.5005714285714284,3.97875
33-3000,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-3010,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-3011,U.S.,0.7004472605920835,1.6077142857142857,4.234
33-3012,U.S.,0.9752269916986878,2.263714285714286,4.1866666666666665
33-3020,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-3021,U.S.,1.0958458786498757,2.4425714285714286,4.36
33-3021,U.S.,1.0093216105379719,2.2497142857142856,4.36
33-3021,U.S.,1.0302156189857354,2.2962857142857143,4.36
33-3021,U.S.,1.1032185420536365,2.4425714285714286,4.389333333333334
33-3021,U.S.,1.0161121534834874,2.2497142857142856,4.389333333333334
33-3021,U.S.,1.0371467332419086,2.2962857142857143,4.389333333333334
33-3021,U.S.,0.9736463764544275,2.4425714285714286,3.8738095238095234
33-3021,U.S.,0.8967705659377894,2.2497142857142856,3.8738095238095234
33-3021,U.S.,0.9153346505514368,2.2962857142857143,3.8738095238095234
33-3030,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-3031,U.S.,1.0465130318150586,2.6577142857142855,3.8266666666666667
33-3040,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-3041,U.S.,0.7756856669833936,1.9185714285714288,3.929090909090909
33-3050,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-3051,U.S.,0.9884464083050126,2.331714285714286,4.119666666666666
33-3051,U.S.,0.9614370284432285,2.268,4.119666666666666
33-3051,U.S.,1.0160096881664629,2.331714285714286,4.234545454545454
33-3051,U.S.,0.9882471394026935,2.268,4.234545454545454
33-3052,U.S.,0.9028696392389802,2.220857142857143,3.9508333333333336
33-9000,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-9010,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-9011,U.S.,0.8561064279269799,1.887142857142857,4.408666666666666
33-9020,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-9021,U.S.,0.9296670358338904,2.1577142857142855,4.187142857142857
33-9030,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-9031,U.S.,0.9516107616079915,2.007142857142857,4.6075
33-9032,U.S.,0.7997066065290407,1.7637142857142858,4.406428571428571
33-9090,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-9091,U.S.,0.5103145767196349,1.1571428571428573,4.285833333333334
33-9092,U.S.,0.7127442122722438,1.6888571428571428,4.101333333333333
33-9093,U.S.,0.9832815125007451,2.2182857142857144,4.3076923076923075
33-9094,U.S.,0.9661047184580158,2.2375267857142855,4.19604602869202
33-9099,U.S.,0.9916645446383296,2.236,4.3100000000000005
35-0000,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-1000,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-1010,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-1011,U.S.,1.2459503008120767,2.8065714285714285,4.314285714285714
35-1012,U.S.,1.0614793095965127,2.4774285714285718,4.163846153846154
35-2000,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-2010,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-2011,U.S.,0.6501039886039651,1.3914285714285715,4.5405263157894735
35-2012,U.S.,0.9427898423994582,2.1002857142857145,4.3623529411764705
35-2013,U.S.,0.8922042889586009,2.123142857142857,4.083846153846154
35-2014,U.S.,0.8477012308104087,1.9602857142857142,4.2025
35-2015,U.S.,0.816482395280396,1.786,4.442727272727272
35-2019,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-2020,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-2021,U.S.,0.5783719552944032,1.3285714285714285,4.230645161290322
35-3000,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-3010,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-3011,U.S.,0.8785726222123682,1.9962857142857144,4.277
35-3020,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-3023,U.S.,0.6568036383691574,1.4677142857142857,4.348888888888889
35-3023,U.S.,0.8277490276040346,1.8497142857142856,4.348888888888889
35-3023,U.S.,0.6181016301485506,1.4677142857142857,4.092631578947368
35-3023,U.S.,0.7789741003663064,1.8497142857142856,4.092631578947368
35-3030,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-3031,U.S.,0.6742799346331645,1.5097142857142858,4.3404
35-3040,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-3041,U.S.,0.6931829936736527,1.4948571428571429,4.506428571428572
35-9000,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-9010,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-9011,U.S.,0.5910454232709571,1.3774285714285714,4.17
35-9020,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-9021,U.S.,0.6432299894275707,1.57,3.9815384615384612
