soc_code,occupation_title,job_complexity_index,job_price_index,annual_mean_wage,employment
25-4010,U.S.,1.2979691421460458,1.1988583565644497,90310,1.7
25-4011,U.S.,0.9525863060203223,0.6974910394265234,52542,4.2
25-4012,U.S.,0.73824029521208,0.5353776715783884,40330,2.2
25-4013,U.S.,1.271136254304363,0.9850789857958316,74206,2.6
25-4020,U.S.,0.8571882900937287,0.6236426390548254,46979,1.0
25-4022,U.S.,0.7671516417988917,1.0076861808044604,75909,1.0
25-4030,U.S.,1.5836248947162956,1.2587149873888226,94819,1.7
25-4031,U.S.,0.9855884754900576,1.3174565246249834,99244,1.7
25-9000,U.S.,1.3923274304988156,1.5287800345148015,115163,0.4
25-9020,U.S.,1.7937607432708365,1.4924731182795699,112428,5.1
25-9021,U.S.,1.5104869384754314,1.0979556617549449,82709,5.1
25-9030,U.S.,0.7695883475985725,0.6325501128368511,47650,1.0
25-9031,U.S.,1.5212342217301649,1.466547192353644,110475,1.0
25-9040,U.S.,0.6762512193727475,0.5800079649542015,43692,0.5
25-9044,U.S.,0.5881822046370726,0.7088012743926723,53394,0.4
25-9045,U.S.,2.0174319182868388,1.5817602548785346,119154,0.5
25-9090,U.S.,1.2240541125648972,1.428182662949688,107585,1.1
25-9099,U.S.,0.8640781035640351,1.0679410593389087,80448,1.1
27-0000,U.S.,1.2345098116552533,1.0147218903491304,76439,0.5
27-1000,U.S.,1.0302283899571643,1.334926324173636,100560,0.9
27-1010,U.S.,0.9496733169401353,1.253471392539493,94424,2.2
27-1011,U.S.,1.4012346151230048,1.498725607327758,112899,2.9
27-1012,U.S.,0.37278339197129073,0.4748705694942254,35772,8.7
27-1013,U.S.,0.9397097068137905,1.046581707155184,78839,7.7
27-1014,U.S.,0.4617801392384233,0.6003053232443913,45221,7.2
27-1019,U.S.,1.7422060708645415,1.5735563520509757,118536,7.9
27-1020,U.S.,1.211239482832268,1.1964024956856498,90125,1.0
27-1021,U.S.,1.210831498369567,1.2364396654719236,93141,2.6
27-1022,U.S.,1.8060809887185596,1.3784813487322447,103841,7.0
27-1023,U.S.,0.9634749463846051,1.3045931235895394,98275,1.8
27-1024,U.S.,0.5425246909601859,0.5114031594318332,38524,1.8
27-1025,U.S.,1.3513925462172784,1.288968538430904,97098,2.4
27-1026,U.S.,1.0076985635444058,1.3398380459312358,100930,1.5
27-1027,U.S.,1.280657617035956,1.0440860215053764,78651,5.8
27-1029,U.S.,0.7085193131016042,0.6943714323642639,52307,9.7
27-2000,U.S.,0.3518538610252786,0.4216514005044471,31763,1.6
27-2010,U.S.,0.4946832258818076,0.6400769945572813,48217,1.6
27-2011,U.S.,0.7300806149816129,1.2969600424797558,97700,6.0
27-2012,U.S.,1.670964894193327,1.3994159033585556,105418,1.6
27-2012,U.S.,1.6100664484922977,1.3994159033585556,105418,1.6
27-2012,U.S.,1.3096567973525832,1.3994159033585556,105418,1.6
27-2012,U.S.,1.7216568964807761,1.3994159033585556,105418,1.6
27-2012,U.S.,1.6120504488495826,1.3994159033585556,105418,1.6
27-2012,U.S.,1.5532991446972717,1.3994159033585556,105418,1.6
27-2012,U.S.,1.2634812588509554,1.3994159033585556,105418,1.6
27-2012,U.S.,1.6609551657137966,1.3994159033585556,105418,1.6
27-2012,U.S.,1.6756024376984604,1.3994159033585556,105418,1.6
27-2012,U.S.,1.614534976363222,1.3994159033585556,105418,1.6
27-2012,U.S.,1.3132915777095027,1.3994159033585556,105418,1.6
27-2012,U.S.,1.7264351289775137,1.3994159033585556,105418,1.6
27-2012,U.S.,1.74197727911568,1.3994159033585556,105418,1.6
27-2012,U.S.,1.6784907815158212,1.3994159033585556,105418,1.6
27-2012,U.S.,1.3653143715679141,1.3994159033585556,105418,1.6
27-2012,U.S.,1.7948235815870712,1.3994159033585556,105418,1.6
27-2020,U.S.,0.4202165809531546,0.43318730917297227,32632,1.4
27-2021,U.S.,1.410602244399543,1.5662285941855834,117984,7.3
27-2022,U.S.,1.340222844790903,0.9097570688968538,68532,1.4
27-2023,U.S.,0.7874374243168732,0.8520509757068897,64185,5.6
27-2030,U.S.,1.7513012953701876,1.5550643833797955,117143,7.6
27-2031,U.S.,0.623630200283072,1.1196601619540687,84344,9.6
27-2032,U.S.,1.3635057774251562,1.3795831673967875,103924,9.4
27-2040,U.S.,0.7334330229314261,0.8163547059604407,61496,14.5
27-2041,U.S.,1.8579060843542958,1.5468339307048984,116523,6.0
27-2042,U.S.,0.9069664941271849,1.464502854108589,110321,20.3
27-2090,U.S.,1.7004849597190606,1.5812159830080976,119113,4.9
27-2091,U.S.,0.3226764830042918,0.4632284614363467,34895,10.0
27-2099,U.S.,0.7961210633051592,0.7491039426523297,56430,5.7
27-3000,U.S.,1.5239245742659586,1.5052568697729989,113391,0.7
27-3010,U.S.,0.46748004249954456,0.48422939068100357,36477,2.7
27-3011,U.S.,1.0842869906217572,1.295300677021107,97575,2.7
27-3020,U.S.,1.2848769667365465,1.5666533917429974,118016,2.2
27-3023,U.S.,0.5904025922561443,0.7803000132749237,58780,2.2
27-3030,U.S.,1.2753069422731564,1.1787202973582902,88793,0.8
27-3031,U.S.,0.4895229733971224,0.4827558741537236,36366,0.8
27-3040,U.S.,0.9200439816087987,0.9195805124120536,69272,2.1
27-3041,U.S.,0.4088291159203275,0.51489446435683,38787,2.1
27-3042,U.S.,0.5365545072538666,0.5948227797690163,44808,2.2
27-3043,U.S.,0.2564918554955785,0.41173503252356297,31016,5.3
27-3043,U.S.,0.2522974156010777,0.41173503252356297,31016,5.3
27-3043,U.S.,0.2577412658539008,0.41173503252356297,31016,5.3
27-3043,U.S.,0.2535263942125852,0.41173503252356297,31016,5.3
27-3090,U.S.,1.262692424791411,1.4266958714987388,107473,2.8
27-3091,U.S.,0.7712121675315282,0.9913712996150272,74680,3.1
27-3092,U.S.,0.7958620135350021,1.4063719633612106,105942,3.1
27-3099,U.S.,0.5796230391317507,0.7186512677552104,54136,7.7
27-4000,U.S.,0.9456387560546847,0.7465153325368379,56235,1.6
27-4010,U.S.,1.5245088548441226,1.2490906677286606,94094,1.9
27-4011,U.S.,0.5647784126119587,0.7459312358953936,56191,2.7
27-4012,U.S.,0.7535760433004265,0.6424797557414045,48398,2.2
27-4014,U.S.,0.9168519308986453,0.9288464091331475,69970,7.2
27-4015,U.S.,1.084132840930417,1.356989247311828,102222,6.6
27-4020,U.S.,0.465391246730512,0.5470330545599362,41208,2.0
27-4021,U.S.,0.7952119758060539,0.5898579583167397,44434,2.0
27-4030,U.S.,1.1239287312603141,1.3002522235497145,97948,3.8
27-4031,U.S.,0.33452357090317886,0.4146024160361078,31232,4.0
27-4032,U.S.,0.564163227815076,0.4572812956325501,34447,4.9
27-4090,U.S.,1.8040430744866278,1.586353378468074,119500,9.9
27-4099,U.S.,0.8004379287434792,0.6472056285676357,48754,9.9
29-0000,U.S.,0.7334891473487493,0.6654188238417629,50126,0.2
29-1000,U.S.,1.1909717506882265,1.0916766228594186,82236,0.2
29-1010,U.S.,0.9302216102546912,0.7273065179875216,54788,2.9
29-1011,U.S.,1.6410483844807164,1.0634408602150538,80109,2.9
29-1020,U.S.,1.9138594627320846,1.2848400371697863,96787,2.1
29-1021,U.S.,1.8468331547079937,0.9704765697597239,73106,2.5
29-1022,U.S.,1.291181145971774,0.8808973848400372,66358,15.3
29-1023,U.S.,0.8085717094017425,0.8145094915704235,61357,18.7
29-1024,U.S.,2.0214119921231424,1.2278242400106198,92492,36.3
29-1029,U.S.,1.1733232934634452,1.3155183857692818,99098,10.7
29-1030,U.S.,1.412033726936327,1.0497809637594584,79080,1.9
29-1031,U.S.,1.6992083787541294,1.2717111376609584,95798,1.9
29-1040,U.S.,0.8098125941776859,0.7848798619407938,59125,2.7
29-1041,U.S.,0.8027954557594441,0.48728262312491705,36707,2.7
29-1050,U.S.,0.644629817873518,0.5666002920483207,42682,0.9
29-1051,U.S.,1.7735444769918782,1.180114164343555,88898,0.9
29-1070,U.S.,1.4550047562650423,1.0919288464091332,82255,2.1
29-1071,U.S.,1.0503986301510364,0.8472189034913049,63821,2.1
29-1071,U.S.,1.0672556867731067,0.8472189034913049,63821,2.1
29-1071,U.S.,1.0125750401153613,0.8472189034913049,63821,2.1
29-1071,U.S.,1.0288250944236625,0.8472189034913049,63821,2.1
29-1080,U.S.,0.8916042699213972,1.0725474578521172,80795,7.0
29-1081,U.S.,0.6826341824815939,0.434222753219169,32710,7.0
29-1120,U.S.,1.0352222378409652,0.8005840966414444,60308,0.6
29-1122,U.S.,2.1452912300663214,1.4454400637196336,108885,1.1
29-1122,U.S.,1.9288503262053966,1.4454400637196336,108885,1.1
29-1122,U.S.,2.1540251738236553,1.4454400637196336,108885,1.1
29-1122,U.S.,1.9367030923143933,1.4454400637196336,108885,1.1
29-1123,U.S.,1.3558358944959226,1.0889419885835656,82030,1.1
29-1124,U.S.,2.2320911688915346,1.5823974512146555,119202,6.7
29-1125,U.S.,0.8887807287615987,0.7600690296030798,57256,2.0
29-1126,U.S.,1.3011282887468167,0.7402362936413116,55762,1.3
29-1127,U.S.,1.0958938394633138,0.8146555157307845,61368,1.2
29-1128,U.S.,1.6805333812510863,1.1780963759458383,88746,5.7
29-1129,U.S.,0.7558708344396823,0.6752422673569627,50866,5.2
29-1129,U.S.,0.742944775179782,0.6752422673569627,50866,5.2
29-1129,U.S.,0.801617135534254,0.6752422673569627,50866,5.2
29-1129,U.S.,0.78790877409794,0.6752422673569627,50866,5.2
29-1130,U.S.,2.1426904869510626,1.4658303464755078,110421,1.2
29-1131,U.S.,1.677038176186235,1.0080313288198592,75935,1.2
29-1140,U.S.,1.3580810320869217,1.5055887428647285,113416,0.2
29-1141,U.S.,2.0719345911873175,1.492194344882517,112407,0.2
29-1141,U.S.,2.1381401990393454,1.492194344882517,112407,0.2
29-1141,U.S.,1.9322149642268702,1.492194344882517,112407,0.2
29-1141,U.S.,2.1381401990393454,1.492194344882517,112407,0.2
29-1141,U.S.,2.1705981431486188,1.492194344882517,112407,0.2
29-1141,U.S.,2.0985486144757584,1.492194344882517,112407,0.2
29-1141,U.S.,2.165604634110423,1.492194344882517,112407,0.2
29-1141,U.S.,1.9570342873246802,1.492194344882517,112407,0.2
29-1141,U.S.,2.165604634110423,1.492194344882517,112407,0.2
29-1141,U.S.,2.1984795008793663,1.492194344882517,112407,0.2
29-1141,U.S.,2.0324998072653235,1.492194344882517,112407,0.2
29-1141,U.S.,2.0974453348758346,1.492194344882517,112407,0.2
29-1141,U.S.,1.8954394405548287,1.492194344882517,112407,0.2
29-1141,U.S.,2.0974453348758346,1.492194344882517,112407,0.2
29-1141,U.S.,2.129285512373196,1.492194344882517,112407,0.2
29-1141,U.S.,2.0421411104375498,1.492194344882517,112407,0.2
29-1141,U.S.,2.107394711642526,1.492194344882517,112407,0.2
29-1141,U.S.,1.9044305884140615,1.492194344882517,112407,0.2
29-1141,U.S.,2.107394711642526,1.492194344882517,112407,0.2
29-1141,U.S.,2.1393859252202905,1.492194344882517,112407,0.2
29-1141,U.S.,1.919810356849557,1.492194344882517,112407,0.2
29-1141,U.S.,1.9811550596101821,1.492194344882517,112407,0.2
29-1141,U.S.,1.7903491334910955,1.492194344882517,112407,0.2
29-1141,U.S.,1.9811550596101821,1.492194344882517,112407,0.2
29-1141,U.S.,2.011229897651917,1.492194344882517,112407,0.2
29-1150,U.S.,0.7059489482460908,0.7289658834461702,54913,5.1
29-1151,U.S.,1.5929591931109017,0.8239877870702244,62071,5.1
29-1160,U.S.,0.7521453577608535,0.5502190362405416,41448,6.5
29-1161,U.S.,1.5051658418472273,1.0680472587282623,80456,6.5
29-1170,U.S.,0.8996715674791255,0.6664277180406213,50202,1.3
29-1171,U.S.,0.9124969903169656,0.5884906411788132,44331,1.3
29-1180,U.S.,1.577372568812071,1.255794504181601,94599,5.8
29-1181,U.S.,1.2895525906176302,0.9084030266825965,68430,5.8
29-1210,U.S.,1.1034247729975035,0.790654453736891,59560,1.0
29-1211,U.S.,2.2503502828856368,1.546873755475906,116526,7.9
29-1212,U.S.,1.3977982273798255,1.1650604009026948,87764,10.5
29-1213,U.S.,1.9330010429996072,1.3790521704500198,103884,11.6
29-1214,U.S.,1.0953960537220053,0.7764768352581972,58492,6.4
29-1215,U.S.,0.5882196891833794,0.4906013540422143,36957,3.1
29-1216,U.S.,0.8031610527603277,0.81440329218107,61349,4.1
29-1217,U.S.,1.6913974588444356,1.1472720031859818,86424,10.6
29-1218,U.S.,1.7835062173636507,1.4384043541749636,108355,5.7
29-1221,U.S.,1.6501117492240436,1.5498871631488118,116753,7.8
29-1222,U.S.,0.8845105016434405,0.6439399973450153,48508,9.1
29-1223,U.S.,1.0342021334343414,1.0782954998008762,81228,3.3
29-1224,U.S.,1.5058934797117536,0.9633744855967078,72571,7.0
29-1229,U.S.,0.9381101591532809,0.8794902429311031,66252,1.5
29-1229,U.S.,0.9767370622944911,0.8794902429311031,66252,1.5
29-1229,U.S.,0.9893821865964729,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0200070970153352,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0951863125919619,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0336401216534095,0.8794902429311031,66252,1.5
29-1229,U.S.,0.9563884798223682,0.8794902429311031,66252,1.5
29-1229,U.S.,0.9957679970517853,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0086595014133337,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0398811135389585,0.8794902429311031,66252,1.5
29-1229,U.S.,1.1165251355634764,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0537797666787527,0.8794902429311031,66252,1.5
29-1229,U.S.,0.9753493933795128,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0155096306174434,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0286567159536457,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0604973132522606,0.8794902429311031,66252,1.5
29-1229,U.S.,1.138660844040151,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0746715146303538,0.8794902429311031,66252,1.5
29-1229,U.S.,0.9217936610069062,0.8794902429311031,66252,1.5
29-1229,U.S.,0.9597487285567903,0.8794902429311031,66252,1.5
29-1229,U.S.,0.9721739169107165,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0022661699553816,0.8794902429311031,66252,1.5
29-1229,U.S.,1.076137797590834,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0156620761494586,0.8794902429311031,66252,1.5
29-1229,U.S.,0.8634648346615146,0.8794902429311031,66252,1.5
29-1229,U.S.,0.899018199273209,0.8794902429311031,66252,1.5
29-1229,U.S.,0.910657152394173,0.8794902429311031,66252,1.5
29-1229,U.S.,0.9388452419840075,0.8794902429311031,66252,1.5
29-1229,U.S.,1.0080424554609886,0.8794902429311031,66252,1.5
29-1229,U.S.,0.9513934883175468,0.8794902429311031,66252,1.5
29-1229,U.S.,0.8184597720471226,0.8794902429311031,66252,1.5
29-1229,U.S.,0.8521600427790543,0.8794902429311031,66252,1.5
29-1229,U.S.,0.8631923564713491,0.8794902429311031,66252,1.5
29-1229,U.S.,0.8899112411948756,0.8794902429311031,66252,1.5
29-1229,U.S.,0.9555017936935972,0.8794902429311031,66252,1.5
29-1229,U.S.,0.901805454394381,0.8794902429311031,66252,1.5
29-1240,U.S.,1.108547416454292,1.107593256338776,83435,4.3
29-1241,U.S.,1.4725143319973344,0.945532988185318,71227,8.1
29-1242,U.S.,1.3776498534886796,0.8868180007964954,66804,11.2
29-1243,U.S.,1.8005969156155528,1.2460905349794238,93868,23.4
29-1249,U.S.,0.8489174099714288,0.7708880923934688,58071,10.5
29-1290,U.S.,0.6821830278451249,0.6597504314350192,49699,1.5
29-1291,U.S.,0.5652226366831944,0.5668525155980353,42701,19.5
29-1292,U.S.,0.9040013020549701,1.3128235762644365,98895,2.1
29-1299,U.S.,1.5883790023437043,1.123045267489712,84599,3.2
29-1299,U.S.,1.524304998878497,1.123045267489712,84599,3.2
29-1299,U.S.,1.6305846104314117,1.123045267489712,84599,3.2
29-1299,U.S.,1.5648080647676026,1.123045267489712,84599,3.2
29-2000,U.S.,1.0520313727365693,0.7513739545997611,56601,0.3
29-2010,U.S.,2.03021249100154,1.5155582105402894,114167,1.0
29-2010,U.S.,1.8005589660697074,1.4404885171910262,108512,1.0
29-2030,U.S.,1.463447736496835,1.0488649940262844,79011,0.8
29-2031,U.S.,1.406980015858683,1.1849595114828089,89263,3.3
29-2032,U.S.,1.9617043508501788,1.5898579583167396,119764,1.6
29-2033,U.S.,2.027113736024299,1.4478693747510951,109068,1.8
29-2034,U.S.,0.7077742450721864,0.4926058675162618,37108,0.7
29-2035,U.S.,1.4701500042107678,1.1270144696667994,84898,1.8
29-2036,U.S.,0.650233346543534,0.42303199256604274,31867,7.9
29-2040,U.S.,1.3167291662652443,1.0993229788928713,82812,1.0
29-2042,U.S.,1.118974403856896,0.9789725209080048,73746,1.2
29-2043,U.S.,1.064246267645151,0.9191689897783087,69241,1.2
29-2050,U.S.,1.2094534559426777,1.2751095181202707,96054,0.6
29-2051,U.S.,0.7335575290013489,0.9018186645426789,67934,2.9
29-2052,U.S.,1.328965538969047,1.5544802867383511,117099,0.7
29-2053,U.S.,0.5419609056538712,0.5630160626576397,42412,2.0
29-2055,U.S.,2.146211976683199,1.5167529536705164,114257,1.3
29-2056,U.S.,0.9170129812046947,0.6642373556352051,50037,1.5
29-2057,U.S.,0.5972932635161482,0.6268949953537767,47224,3.9
29-2060,U.S.,1.2398249601243776,0.9900438072481084,74580,0.8
29-2061,U.S.,1.376614600905851,1.3823178016726403,104130,0.8
29-2070,U.S.,1.8012241305668426,1.3163148811894332,99158,1.0
29-2072,U.S.,0.7650342923350065,0.574485596707819,43276,1.0
29-2080,U.S.,1.0124404819148158,0.9313553697066241,70159,1.8
29-2081,U.S.,1.6645946758113077,1.5687110049117217,118171,1.8
29-2090,U.S.,2.221686798330508,1.5494756405150671,116722,1.2
29-2091,U.S.,2.41637294829846,1.5637196336121066,117795,6.0
29-2092,U.S.,1.8085473292403311,1.401818664542679,105599,7.5
29-2099,U.S.,1.3931567526873518,1.0,75330,1.2
29-2099,U.S.,1.2450683651247836,1.0,75330,1.2
29-2099,U.S.,1.2297434844688895,1.0,75330,1.2
29-2099,U.S.,1.2617232174354716,1.0,75330,1.2
29-2099,U.S.,1.1276058207679005,1.0,75330,1.2
29-2099,U.S.,1.1137267237526711,1.0,75330,1.2
29-2099,U.S.,1.1576456840606553,1.0,75330,1.2
29-2099,U.S.,1.034591417273649,1.0,75330,1.2
29-2099,U.S.,1.021857184807834,1.0,75330,1.2
29-9000,U.S.,0.8102902960691551,0.7613434222753219,57352,1.6
29-9020,U.S.,1.3208521248680982,1.2552104075401567,94555,2.7
29-9021,U.S.,1.6422850978958705,1.5917562724014338,119907,2.7
29-9090,U.S.,2.192488596194899,1.5221823974512148,114666,1.9
29-9091,U.S.,0.9487003685715995,0.8871631488118943,66830,2.2
29-9092,U.S.,0.8462667550322645,0.6618611442984202,49858,7.4
29-9093,U.S.,0.981784232858155,0.730080977034382,54997,6.8
29-9099,U.S.,1.1655956035372996,0.8035444046196735,60531,1.9
31-0000,U.S.,1.4884090063224542,1.3476702508960574,101520,0.2
31-1100,U.S.,0.3099006438013026,0.42495685649807513,32012,0.2
31-1120,U.S.,0.5749152255395001,0.5323775388291517,40104,0.3
31-1120,U.S.,0.29056697383907226,0.43004115226337447,32395,0.3
31-1130,U.S.,0.687211669678925,0.9266427718040622,69804,0.4
31-1131,U.S.,1.0342946943473124,1.0873224478959247,81908,0.5
31-1132,U.S.,0.7928249467415226,1.3353909465020577,100595,1.8
31-1133,U.S.,0.95894866606933,0.8076330811097836,60839,2.1
31-2000,U.S.,0.7470062463958869,1.0864728527810965,81844,1.2
31-2010,U.S.,1.0839412789870693,1.030638523828488,77638,2.3
31-2011,U.S.,1.0803959578661535,0.8855701579715917,66710,2.3
31-2012,U.S.,1.3042340736332145,1.5505774591796098,116805,10.3
31-2020,U.S.,0.4315664409438657,0.5930306650736759,44673,1.3
31-2021,U.S.,1.0588192372919467,1.1480817735298021,86485,1.4
31-2022,U.S.,0.9243668307805085,1.0730519049515466,80833,3.0
31-9000,U.S.,0.692449553104942,0.7540023894862604,56799,0.5
31-9010,U.S.,0.987766362335659,0.9314881189433161,70169,2.7
31-9011,U.S.,0.49298300493846686,0.922978892871366,69528,2.7
31-9090,U.S.,0.5296607392506936,0.5835125448028674,43956,0.5
31-9091,U.S.,0.38804387157878223,0.4766494092658967,35906,1.1
31-9092,U.S.,1.390862421479051,1.0771007566706492,81138,0.9
31-9093,U.S.,1.143334870713542,0.9546528607460507,71914,1.6
31-9094,U.S.,0.6051936710168367,0.8828355236957387,66504,4.7
31-9095,U.S.,1.2022086382352593,1.3097305190495154,98662,3.1
31-9096,U.S.,1.299217655239464,1.5316606929510155,115380,1.5
31-9097,U.S.,1.7726002750934227,1.5905880791185452,119819,1.3
31-9099,U.S.,0.8402111919910485,1.176808708349927,88649,1.5
31-9099,U.S.,0.9214245224910488,1.176808708349927,88649,1.5
31-9099,U.S.,0.92473846251063,1.176808708349927,88649,1.5
31-9099,U.S.,1.0141220497537027,1.176808708349927,88649,1.5
33-0000,U.S.,0.8155117294753148,0.6163945307314483,46433,0.2
33-1000,U.S.,1.1563091256356064,1.0409133147484402,78412,0.4
33-1010,U.S.,0.6374656960764765,0.5812690827027744,43787,0.4
33-1011,U.S.,0.9665412544525251,0.7901367317137926,59521,0.5
33-1012,U.S.,0.8278665911438424,0.5778972520908005,43533,0.5
33-1020,U.S.,1.977365457028472,1.5723217841497412,118443,0.9
33-1021,U.S.,1.0062086165421635,1.064848002123988,80215,0.9
33-1090,U.S.,0.6701169585788815,0.5404354174963494,40711,1.0
33-1091,U.S.,0.640624654085069,0.8893136864463029,66992,1.3
33-1099,U.S.,0.6140493758507595,0.729231381919554,54933,1.9
33-2000,U.S.,1.1140915807468146,0.9938537103411655,74867,1.1
33-2010,U.S.,1.8451565331597974,1.4292977565379,107669,1.1
33-2011,U.S.,0.6414342337150705,0.5902031063321386,44460,1.1
33-2020,U.S.,0.616195082471865,0.8687242798353909,65441,2.9
33-2021,U.S.,0.839690119141458,0.6222885968405681,46877,2.3
33-2022,U.S.,1.2470018555250446,0.9605203770078322,72356,11.7
33-3000,U.S.,0.5957542163463363,0.6863135536970663,51700,0.3
33-3010,U.S.,0.6134891516818317,0.6012611177485729,45293,0.4
33-3011,U.S.,0.34920733795412623,0.490933227133944,36982,1.4
33-3012,U.S.,2.022476486594789,1.5618080446037435,117651,0.4
33-3020,U.S.,1.2618979475599983,1.3010088941988585,98005,0.3
33-3021,U.S.,0.4176805561065768,0.4547988849064118,34260,0.3
33-3021,U.S.,0.3847019182106896,0.4547988849064118,34260,0.3
33-3021,U.S.,0.39266564854702973,0.4547988849064118,34260,0.3
33-3021,U.S.,0.42049063935867,0.4547988849064118,34260,0.3
33-3021,U.S.,0.3872901268347371,0.4547988849064118,34260,0.3
33-3021,U.S.,0.39530743578496086,0.4547988849064118,34260,0.3
33-3021,U.S.,0.3711043385678245,0.4547988849064118,34260,0.3
33-3021,U.S.,0.34180320059457836,0.4547988849064118,34260,0.3
33-3021,U.S.,0.34887888280145113,0.4547988849064118,34260,0.3
33-3030,U.S.,0.5637746445783758,0.6311827956989248,47547,0.6
33-3031,U.S.,0.4782711947953214,0.43451480153989114,32732,0.6
33-3040,U.S.,0.8264731800404477,0.8524624983406346,64216,2.3
33-3041,U.S.,1.429757840107876,1.4577060931899641,109809,2.3
33-3050,U.S.,0.5948514889813469,0.6436081242532855,48483,0.4
33-3051,U.S.,0.8745223835129095,0.6882384176290987,51845,0.4
33-3051,U.S.,0.8506259870512773,0.6882384176290987,51845,0.4
33-3051,U.S.,0.8989088398744675,0.6882384176290987,51845,0.4
33-3051,U.S.,0.8743460814757409,0.6882384176290987,51845,0.4
33-3052,U.S.,0.766847411994503,0.8552635072348334,64427,2.0
33-9000,U.S.,0.7080387398405336,0.691570423470065,52096,0.4
33-9010,U.S.,1.523608868083912,1.5180937209611045,114358,2.2
33-9011,U.S.,1.1123231847219424,0.9898977830877472,74569,2.2
33-9020,U.S.,0.6152259740346236,0.6846409133147484,51574,2.4
33-9021,U.S.,0.713746860979612,0.7519846010885437,56647,2.4
33-9030,U.S.,0.5929968366583056,0.6520908004778972,49122,0.5
33-9031,U.S.,1.1459549522910724,1.4341032789061463,108031,2.1
33-9032,U.S.,0.965052024838907,0.8935749369441126,67313,0.5
33-9090,U.S.,0.4865327306189788,0.5404354174963494,40711,1.0
33-9091,U.S.,0.7511718073285658,1.3972919155714854,105258,2.4
33-9092,U.S.,1.4105215152627988,1.4828222487720695,111701,2.0
33-9093,U.S.,0.4548102824072111,0.4149475640515067,31258,0.8
33-9094,U.S.,0.8414073093173549,0.7615690959776982,57369,1.9
33-9099,U.S.,1.2769554600979491,0.9444311695207752,71144,2.6
35-0000,U.S.,0.4218114607374915,0.6317934421877074,47593,0.2
35-1000,U.S.,0.763437385040509,0.9057745917960972,68232,0.7
35-1010,U.S.,1.2242499174177526,1.1827691490773928,89098,0.7
35-1011,U.S.,1.4163885879304752,1.2565909996017524,94659,2.6
35-1012,U.S.,1.208235315666707,0.9150803132881986,68933,0.8
35-2000,U.S.,0.8889860122709304,1.0420815080313288,78500,0.6
35-2010,U.S.,0.3741310139073219,0.6071817337050311,45739,0.8
35-2011,U.S.,0.5802121215615534,0.92635072348334,69782,2.7
35-2012,U.S.,1.1145914700121866,0.9314350192486394,70165,0.7
35-2013,U.S.,1.1869980621432392,1.0782424001061994,81224,32.7
35-2014,U.S.,1.67732828334867,1.4885702907208282,112134,1.0
35-2015,U.S.,0.9531851004669392,1.407659630957122,106039,6.0
35-2019,U.S.,0.6663270067592689,0.7173105004646223,54035,7.4
35-2020,U.S.,0.5496145243080078,0.685941855834329,51672,1.5
35-2021,U.S.,0.8427703272553002,1.1497809637594585,86613,1.5
35-3000,U.S.,0.7082673331915433,1.2962564715252887,97647,0.4
35-3010,U.S.,0.611957548423336,1.0947033054559936,82464,1.2
35-3011,U.S.,0.3753127233403965,0.4815478560998274,36275,1.2
35-3020,U.S.,0.5517156378911618,0.6121332802336387,46112,0.7
35-3023,U.S.,0.6688951597601168,1.2391875746714456,93348,0.7
35-3023,U.S.,0.8429875928142878,1.2391875746714456,93348,0.7
35-3023,U.S.,0.6294806613324908,1.2391875746714456,93348,0.7
35-3023,U.S.,0.7933147365128568,1.2391875746714456,93348,0.7
35-3030,U.S.,0.976830427946131,1.4087481746979955,106121,0.8
35-3031,U.S.,1.0851508956475255,1.5770343820523032,118798,0.8
35-3040,U.S.,0.40675678098120704,0.4562325766626842,34368,1.3
35-3041,U.S.,0.5369176140767183,0.5656312226204699,42609,1.3
35-9000,U.S.,1.0466423697268517,1.4898314084694013,112229,0.8
35-9010,U.S.,1.356959068534181,1.540276118412319,116029,1.6
35-9011,U.S.,0.9388511057695144,1.2251028806584363,92287,1.6
35-9020,U.S.,0.8581832947400202,1.0604540023894862,79884,1.5
35-9021,U.S.,0.7003088746548226,1.1474047524226736,86434,1.5
35-9030,U.S.,1.5137176382998843,1.436691889021638,108226,1.5
35-9031,U.S.,1.244085994256773,1.5462763839107925,116481,1.5
35-9090,U.S.,0.4025743030132065,0.4112704101951414,30981,5.2
35-9099,U.S.,1.013442199021132,1.3239214124518783,99731,5.2
37-0000,U.S.,0.5415605691135696,0.6823310765963095,51400,0.2
37-1000,U.S.,1.2324582741034764,1.1604672773131555,87418,1.4
37-1010,U.S.,0.41445483331053606,0.584468339307049,44028,1.4
37-1011,U.S.,1.2784842389553577,1.1534448426921544,86889,1.4
37-1012,U.S.,0.6074506394809533,0.4696269746448958,35377,2.1
