state,occupation_code,soc_code,occupation_title,employment,major_group,major_group_name,is_major_group,uber_category,annual_mean_wage,avg_task_importance,avg_skill_level,complexity_raw,job_complexity_index,task_complexity_raw,task_complexity_index,job_price_index
NM,51-9082,51-9082,New Mexico,48.0,51,Production,False,Production & Transportation,58183,4.183333333333334,2.6991428571428573,656968.3573857144,1.0113014745520237,11.291414285714287,1.1618874446377967,0.7723748838444179
NM,51-9083,51-9083,New Mexico,34.4,51,Production,False,Production & Transportation,68591,4.417222222222223,2.1394285714285712,648207.6830171428,0.9978157673525748,9.45033142857143,0.9724398695046653,0.910540289393336
NM,51-9111,51-9111,New Mexico,4.6,51,Production,False,Production & Transportation,102309,4.284000000000001,1.9314285714285713,846529.22016,1.3031011904528573,8.27424,0.8514199662377975,1.3581441656710473
NM,51-9124,51-9124,New Mexico,10.8,51,Production,False,Production & Transportation,101370,4.099130434782609,2.039428571428571,847441.4133763975,1.3045053712394177,8.359883726708073,0.8602327126534521,1.345679012345679
NM,51-9151,51-9151,New Mexico,32.0,51,Production,False,Production & Transportation,82280,3.998518518518519,2.518,828417.225125926,1.2752205671638972,10.06826962962963,1.0360257604483676,1.092260719500863
NM,51-9161,51-9161,New Mexico,22.0,51,Production,False,Production & Transportation,46482,4.262962962962963,2.597714285714286,514739.7988825397,0.7923625419220895,11.073959788359788,1.1395113592455641,0.6170450019912386
NM,51-9196,51-9196,New Mexico,18.7,51,Production,False,Production & Transportation,88549,4.192857142857142,2.098857142857143,779249.6326489795,1.1995346407214527,8.800208163265307,0.9055421328427671,1.1754812159830081
NM,51-9198,51-9198,New Mexico,17.2,51,Production,False,Production & Transportation,102821,3.7243333333333335,1.568,600449.4145813334,0.9242992779384142,5.839754666666667,0.6009112282373189,1.3649409265896721
NM,51-9199,51-9199,New Mexico,19.9,51,Production,False,Production & Transportation,67102,4.125394128945179,2.1398614054822094,592361.1351997411,0.9118486191308232,8.827771678932686,0.9083784208376663,0.8907739280499137
NM,53-0000,53-0000,New Mexico,1.5,53,Transportation & Material Moving,True,Production & Transportation,79418,4.11421107735426,2.1047124285714287,687698.8225103253,1.0586062866404733,8.65923118827376,0.8910355906965869,1.0542678879596443
NM,53-1041,53-1041,New Mexico,22.9,53,Transportation & Material Moving,False,Production & Transportation,33351,4.498333333333333,2.4714285714285715,370773.3899285714,0.5707484565185394,11.117309523809524,1.1439720505347983,0.44273197929111907
NM,53-1047,53-1047,New Mexico,4.1,53,Transportation & Material Moving,False,Production & Transportation,34200,4.11421107735426,2.1047124285714287,296145.70663896255,0.45587064649203185,8.65923118827376,0.8910355906965869,0.4540023894862604
NM,53-2011,53-2011,New Mexico,10.5,53,Transportation & Material Moving,False,Production & Transportation,104424,4.28375,2.902285714285714,1298268.759137143,1.9984845475736883,12.432666428571428,1.2793223825825795,1.386220629231382
NM,53-2012,53-2012,New Mexico,13.2,53,Transportation & Material Moving,False,Production & Transportation,67293,4.40875,2.7642857142857142,820102.7951517858,1.262421784393952,12.187044642857144,1.2540478809364919,0.8933094384707287
NM,53-2021,53-2021,New Mexico,0.2,53,Transportation & Material Moving,False,Production & Transportation,80960,4.473478260869565,2.6325714285714286,953445.7654857143,1.467682724291361,11.77675105590062,1.2118286376036773,1.0747378202575335
NM,53-2022,53-2022,New Mexico,15.8,53,Transportation & Material Moving,False,Production & Transportation,36783,4.045925925925926,2.4537142857142857,365164.9334704762,0.5621151026860922,9.927546243386242,1.0215453126049143,0.4882915173237754
NM,53-3011,53-3011,New Mexico,19.1,53,Transportation & Material Moving,False,Production & Transportation,53039,4.087272727272727,2.0665714285714287,448001.39406545454,0.6896290594917596,8.446641038961038,0.86916004711188,0.7040886764901102
NM,53-3031,53-3031,New Mexico,16.5,53,Transportation & Material Moving,False,Production & Transportation,85861,3.880909090909091,1.8731428571428572,624166.2941828571,0.960807756684997,7.269497142857143,0.7480318448506683,1.1397982211602282
NM,53-3032,53-3032,New Mexico,4.7,53,Transportation & Material Moving,False,Production & Transportation,105790,4.340344827586207,2.1114285714285717,969494.267458128,1.4923869182248968,9.164328078817734,0.9430101016478969,1.404354174963494
NM,53-3033,53-3033,New Mexico,9.3,53,Transportation & Material Moving,False,Production & Transportation,50572,4.41,1.7891428571428571,399019.14864,0.6142284462525619,7.8901200000000005,0.8118939871229467,0.6713394397982212
NM,53-3051,53-3051,New Mexico,6.1,53,Transportation & Material Moving,False,Production & Transportation,47224,4.11421107735426,2.1047124285714287,408923.53363504,0.6294747195888805,8.65923118827376,0.8910355906965869,0.6268949953537767
NM,53-3052,53-3052,New Mexico,7.4,53,Transportation & Material Moving,False,Production & Transportation,98421,4.2542857142857144,1.6425714285714286,687762.8145967347,1.058704792589227,6.987968163265307,0.7190624900459922,1.306531262445241
NM,53-3053,53-3053,New Mexico,10.3,53,Transportation & Material Moving,False,Production & Transportation,96247,4.11421107735426,2.1047124285714287,833425.0241777844,1.282929301547327,8.65923118827376,0.8910355906965869,1.2776715783884243
NM,53-3099,53-3099,New Mexico,19.5,53,Transportation & Material Moving,False,Production & Transportation,79308,4.11421107735426,2.1047124285714287,686746.3070796152,1.0571400360231011,8.65923118827376,0.8910355906965869,1.0528076463560334
NM,53-4022,53-4022,New Mexico,6.9,53,Transportation & Material Moving,False,Production & Transportation,46276,4.226,1.9857142857142858,388331.0037714286,0.5977756954552113,8.391628571428571,0.8634992597466172,0.6143103677153856
NM,53-4031,53-4031,New Mexico,3.7,53,Transportation & Material Moving,False,Production & Transportation,45833,4.0745,2.327714285714286,434692.63202842855,0.6691422726911521,9.484271857142856,0.9759323423539398,0.6084295765299349
NM,53-6021,53-6021,New Mexico,14.5,53,Transportation & Material Moving,False,Production & Transportation,34456,3.95,1.5365714285714287,209129.21531428574,0.3219221769840504,6.069457142857144,0.6245476316438957,0.4574007699455728
NM,53-6031,53-6031,New Mexico,35.7,53,Transportation & Material Moving,False,Production & Transportation,58287,3.9314285714285715,1.9997142857142856,458236.8825208163,0.7053850155455003,7.8617338775510195,0.8089730528235871,0.7737554759060136
NM,53-6032,53-6032,New Mexico,20.3,53,Transportation & Material Moving,False,Production & Transportation,91974,4.11421107735426,2.1047124285714287,796424.1293102907,1.2259721298379571,8.65923118827376,0.8910355906965869,1.22094782954998
NM,53-6041,53-6041,New Mexico,2.7,53,Transportation & Material Moving,False,Production & Transportation,117350,3.7939130434782613,2.6142857142857143,1163921.0329192549,1.791676940937174,9.918372670807456,1.0206013512434708,1.5578122925793176
NM,53-6051,53-6051,New Mexico,6.9,53,Transportation & Material Moving,False,Production & Transportation,77741,4.094285714285714,2.264,720617.3119771428,1.1092792247866745,9.269462857142857,0.9538284788537785,1.0320058409664143
NM,53-6051,53-6051,New Mexico,6.9,53,Transportation & Material Moving,False,Production & Transportation,77741,4.094285714285714,2.8222857142857145,898316.2301502042,1.3828193062143832,11.555244081632654,1.1890355520087867,1.0320058409664143
NM,53-6051,53-6051,New Mexico,6.9,53,Transportation & Material Moving,False,Production & Transportation,77741,4.094285714285714,2.119142857142857,674510.1720008163,1.0383043930139784,8.676376326530612,0.8927998268120236,1.0320058409664143
NM,53-6051,53-6051,New Mexico,6.9,53,Transportation & Material Moving,False,Production & Transportation,77741,4.2846153846153845,2.264,754116.4043692306,1.1608459116010637,9.70036923076923,0.998168779604617,1.0320058409664143
NM,53-6051,53-6051,New Mexico,6.9,53,Transportation & Material Moving,False,Production & Transportation,77741,4.2846153846153845,2.8222857142857145,940075.9518373627,1.4471019579499382,12.092408791208792,1.244309844136094,1.0320058409664143
NM,53-6051,53-6051,New Mexico,6.9,53,Transportation & Material Moving,False,Production & Transportation,77741,4.2846153846153845,2.119142857142857,705865.8974263737,1.0865716969138177,9.079712087912087,0.9343031093295614,1.0320058409664143
NM,53-6051,53-6051,New Mexico,6.9,53,Transportation & Material Moving,False,Production & Transportation,77741,3.8392857142857144,2.264,675735.8778571428,1.0401911781626614,8.692142857142857,0.8944222040891591,1.0320058409664143
NM,53-6051,53-6051,New Mexico,6.9,53,Transportation & Material Moving,False,Production & Transportation,77741,3.8392857142857144,2.8222857142857145,842367.3651530613,1.2966946564728383,10.835561224489798,1.1149801277123568,1.0320058409664143
NM,53-6051,53-6051,New Mexico,6.9,53,Transportation & Material Moving,False,Production & Transportation,77741,3.8392857142857144,2.119142857142857,632500.379362245,0.9736367956123753,8.135994897959185,0.8371945340395373,1.0320058409664143
NM,53-7021,53-7021,New Mexico,18.6,53,Transportation & Material Moving,False,Production & Transportation,87314,4.134545454545454,2.125142857142857,767184.4383210388,1.1809621346373589,8.786499740259739,0.9041315350050715,1.1590866852515598
NM,53-7051,53-7051,New Mexico,5.9,53,Transportation & Material Moving,False,Production & Transportation,42267,4.276666666666667,1.7962857142857143,324699.9647685715,0.4998255235063879,7.682115238095239,0.7904902802739487,0.5610911987256073
NM,53-7061,53-7061,New Mexico,8.8,53,Transportation & Material Moving,False,Production & Transportation,63208,3.6670000000000003,1.4717142857142858,341119.4354674286,0.5251007665868836,5.396776285714286,0.555328716954766,0.8390813752820921
NM,53-7062,53-7062,New Mexico,4.7,53,Transportation & Material Moving,False,Production & Transportation,97170,3.82,1.6031428571428572,595069.6352571428,0.9160179372891198,6.1240057142857145,0.6301606840624905,1.2899243329350856
NM,53-7062,53-7062,New Mexico,4.7,53,Transportation & Material Moving,False,Production & Transportation,97170,3.82,1.8860000000000001,700063.2084000001,1.0776393519952738,7.2045200000000005,0.7413456915873284,1.2899243329350856
NM,53-7062,53-7062,New Mexico,4.7,53,Transportation & Material Moving,False,Production & Transportation,97170,3.992857142857143,1.6031428571428572,621996.8700612244,0.957468262798463,6.4011204081632656,0.6586758085095965,1.2899243329350856
NM,53-7062,53-7062,New Mexico,4.7,53,Transportation & Material Moving,False,Production & Transportation,97170,3.992857142857143,1.8860000000000001,731741.4612857144,1.1264031371827936,7.530528571428572,0.7748919999949825,1.2899243329350856
NM,53-7064,53-7064,New Mexico,14.9,53,Transportation & Material Moving,False,Production & Transportation,92729,4.128333333333333,1.1711428571428573,448332.48360333336,0.6901387207777278,4.834868095238095,0.4975083186385484,1.2309703969202177
NM,53-7065,53-7065,New Mexico,2.0,53,Transportation & Material Moving,False,Production & Transportation,75922,3.9113333333333333,1.7571428571428571,521794.5523999999,0.8032222470427426,6.872771428571428,0.7072087367147175,1.0078587548121598
NM,53-7071,53-7071,New Mexico,35.2,53,Transportation & Material Moving,False,Production & Transportation,49712,3.9853846153846155,2.3065714285714285,456981.2528914286,0.7034521673627598,9.192574285714286,0.945916638625578,0.6599230054427188
NM,53-7072,53-7072,New Mexico,34.8,53,Transportation & Material Moving,False,Production & Transportation,45163,4.162142857142857,2.3602857142857143,443674.3716451021,0.682968275749396,9.823846326530614,1.0108745827604717,0.5995353776715784
NM,53-7073,53-7073,New Mexico,19.1,53,Transportation & Material Moving,False,Production & Transportation,37565,4.058571428571429,2.015142857142857,307229.15499795915,0.47293190605280805,8.178601224489796,0.8415787284907751,0.49867250763308113
NM,53-7081,53-7081,New Mexico,7.6,53,Transportation & Material Moving,False,Production & Transportation,34649,3.975,1.4642857142857142,201675.7419642857,0.3104487041681233,5.820535714285714,0.5989335964805271,0.45996283021372625
NY,00-0000,00-0000,New York,0.0,0,,True,Other,76561,3.968578626321074,2.524058686105598,766905.8219708415,1.180533247731892,10.016925353258728,1.0307424302507642,1.0163414310367715
NY,11-0000,11-0000,New York,0.8,11,Management,True,Management & Business,97392,3.8545160986904383,2.8906486486486487,1085146.7042185103,1.6704160097579017,11.142051751873977,1.1465180278068237,1.2928713659896456
NY,11-1011,11-1011,New York,7.1,11,Management,False,Management & Business,119313,3.950967741935484,3.365142857142857,1586334.4478776036,2.4419172525373365,13.295570875576038,1.3681153200771543,1.5838709677419356
NY,11-1011,11-1011,New York,7.1,11,Management,False,Management & Business,119313,3.950967741935484,2.821142857142857,1329891.8609563133,2.047163436199156,11.146244423963134,1.1469494541044167,1.5838709677419356
NY,11-1011,11-1011,New York,7.1,11,Management,False,Management & Business,119313,3.757222222222222,3.365142857142857,1508544.5968542856,2.3221717729253313,12.643589523809524,1.3010263861679712,1.5838709677419356
NY,11-1011,11-1011,New York,7.1,11,Management,False,Management & Business,119313,3.757222222222222,2.821142857142857,1264677.3093342856,1.9467756907679334,10.599660634920635,1.0907059379370476,1.5838709677419356
NY,11-1021,11-1021,New York,1.5,11,Management,False,Management & Business,80084,3.6958823529411764,2.724285714285714,806336.9253815125,1.2412313507289787,10.068639495798319,1.036063819707086,1.0631089871233241
NY,11-1031,11-1031,New York,9.9,11,Management,False,Management & Business,111977,3.8545160986904383,2.8906486486486487,1247653.5290195923,1.9205702062249523,11.142051751873977,1.1465180278068237,1.4864861277047656
NY,11-2011,11-2011,New York,6.3,11,Management,False,Management & Business,69372,3.691904761904762,2.6525714285714286,679362.8463869388,1.045774336896413,9.793041088435375,1.0077047212651566,0.9209080047789725
NY,11-2021,11-2021,New York,2.3,11,Management,False,Management & Business,91807,3.4295,2.793142857142857,879426.9123268571,1.3537421143629387,9.579083428571428,0.9856884607339562,1.2187309172972256
NY,11-2022,11-2022,New York,2.2,11,Management,False,Management & Business,73117,3.584705882352941,2.8400000000000003,744372.3496000001,1.1458464419227197,10.180564705882354,1.0475809328910046,0.970622593920085
NY,11-2032,11-2032,New York,6.3,11,Management,False,Management & Business,64956,3.8545160986904383,2.8906486486486487,723743.113594726,1.1140909143444457,11.142051751873977,1.1465180278068237,0.8622859418558343
NY,11-2033,11-2033,New York,6.9,11,Management,False,Management & Business,115373,3.8545160986904383,2.8906486486486487,1285491.9367689562,1.978816599862395,11.142051751873977,1.1465180278068237,1.5315677684853313
NY,11-3012,11-3012,New York,4.1,11,Management,False,Management & Business,97960,3.655,2.5385714285714283,908919.7608571426,1.399141806558321,9.27847857142857,0.9547561965840778,1.300411522633745
NY,11-3013,11-3013,New York,3.1,11,Management,False,Management & Business,108811,3.921818181818182,2.832857142857143,1208884.8401064936,1.860891788195381,11.109950649350651,1.1432148217568896,1.4444577193681136
NY,11-3021,11-3021,New York,1.8,11,Management,False,Management & Business,77732,3.84,3.082857142857143,920204.7414857144,1.4165132939696472,11.83817142857143,1.2181487989267346,1.0318863666533917
NY,11-3031,11-3031,New York,1.8,11,Management,False,Management & Business,35958,3.904705882352941,2.664285714285714,374080.13904201676,0.5758386868421249,10.403252100840335,1.0704954838705154,0.47733970529669456
NY,11-3031,11-3031,New York,1.8,11,Management,False,Management & Business,35958,3.904705882352941,2.8240000000000003,396504.8894682353,0.6103581319836529,11.026889411764706,1.1346678136810913,0.47733970529669456
NY,11-3031,11-3031,New York,1.8,11,Management,False,Management & Business,35958,3.904705882352941,2.5357142857142856,356028.01436974783,0.5480502247425049,9.901218487394956,1.0188361843807854,0.47733970529669456
NY,11-3031,11-3031,New York,1.8,11,Management,False,Management & Business,35958,4.113181818181818,2.664285714285714,394052.6310584416,0.6065832583266086,10.958691558441558,1.1276502490499123,0.47733970529669456
NY,11-3031,11-3031,New York,1.8,11,Management,False,Management & Business,35958,4.113181818181818,2.8240000000000003,417674.6600945455,0.6429457292547132,11.615625454545455,1.1952488001725827,0.47733970529669456
NY,11-3031,11-3031,New York,1.8,11,Management,False,Management & Business,35958,4.113181818181818,2.5357142857142856,375036.6863961039,0.5773111439837695,10.429853896103896,1.0732328107579596,0.47733970529669456
NY,11-3031,11-3031,New York,1.8,11,Management,False,Management & Business,35958,4.047,2.664285714285714,387712.2549857143,0.596823227117375,10.782364285714284,1.1095061584032477,0.47733970529669456
NY,11-3031,11-3031,New York,1.8,11,Management,False,Management & Business,35958,4.047,2.8240000000000003,410954.201424,0.6326006194989957,11.428728,1.1760170369606116,0.47733970529669456
NY,11-3031,11-3031,New York,1.8,11,Management,False,Management & Business,35958,4.047,2.5357142857142856,369002.28021428565,0.5680221062377161,10.262035714285712,1.0559643062551016,0.47733970529669456
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.6976923076923076,3.2714285714285714,980440.4741758241,1.5092369154430398,12.096736263736263,1.2447551414097089,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.6976923076923076,3.1845714285714286,954409.5655164835,1.4691663458103164,11.775565274725274,1.2117066206246825,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.6976923076923076,3.2254285714285715,966654.3679450549,1.4880153308678146,11.926642417582418,1.2272524708623758,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.6976923076923076,2.9894285714285713,895925.6490219779,1.3791393752210064,11.053987032967033,1.1374561610977978,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.6976923076923076,3.182,953638.9136153846,1.467980046051453,11.766056923076922,1.2107282104698627,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.6976923076923076,3.2614285714285716,977443.4945604396,1.504623527491904,12.05975934065934,1.2409502130298538,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.8985185185185185,3.2714285714285714,1033689.4005291004,1.5912054260021626,12.753724867724868,1.312359321978147,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.8985185185185185,3.1845714285714286,1006244.7212486772,1.5489585745170398,12.415110687830689,1.2775158954382908,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.8985185185185185,3.2254285714285715,1019154.5539365079,1.5688312711037915,12.574393015873016,1.2939060598961836,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.8985185185185185,2.9894285714285713,944584.4714179893,1.4540421285817142,11.654342645502645,1.199232802258284,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.8985185185185185,3.182,1005432.2142962964,1.5477078453612303,12.405085925925926,1.2764843466262554,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.8985185185185185,3.2614285714285716,1030529.6512698414,1.5863414792851256,12.714739682539683,1.3083477432646768,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.9629411764705886,3.2714285714285714,1050771.0222689076,1.6174999484993318,12.96447899159664,1.3340459383962568,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.9629411764705886,3.1845714285714286,1022872.8222016807,1.5745549717007468,12.62026924369748,1.2986267274554306,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.9629411764705886,3.2254285714285715,1035995.9886806724,1.5947560627606074,12.782183697478994,1.3152877378650958,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.9629411764705886,2.9894285714285713,960193.6424453782,1.478070040274979,11.846929579831933,1.2190500134008764,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.9629411764705886,3.182,1022046.888647059,1.5732835743613152,12.610078823529413,1.2975781323946824,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.9629411764705886,3.2614285714285716,1047559.0584453783,1.6125556255126527,12.924849579831935,1.32996806871557,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,4.057142857142857,3.2714285714285714,1075748.5306122447,1.6559489707913169,13.272653061224489,1.3657570751239694,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,4.057142857142857,3.1845714285714286,1047187.1722448979,1.611983164055897,12.920261224489796,1.3294959265791935,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,4.057142857142857,3.2254285714285715,1060622.284897959,1.6326644481452557,13.086024489795918,1.3465529800065057,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,4.057142857142857,2.9894285714285713,983018.067755102,1.5132047232654628,12.128538775510203,1.2480276224473443,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,4.057142857142857,3.182,1046341.6057142856,1.6106815447775458,12.909828571428571,1.3284224057341179,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,4.057142857142857,3.2614285714285716,1072460.2163265306,1.6508871180421734,13.232081632653061,1.3615822718375645,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.856842105263158,3.2714285714285714,1022638.9293233082,1.5741949296833098,12.617383458646616,1.2983297799399396,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.856842105263158,3.1845714285714286,995487.6424661655,1.5323997105895348,12.282389172932332,1.2638588408044165,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.856842105263158,3.2254285714285715,1008259.4649022557,1.5520599616764095,12.439968721804512,1.2800737891477711,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.856842105263158,2.9894285714285713,934486.560481203,1.4384979519018752,11.529753984962406,1.1864126189966453,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.856842105263158,3.182,994683.8214736843,1.531162352129522,12.27247157894737,1.2628383195800095,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.856842105263158,3.2614285714285716,1019512.9587969927,1.5693829801165928,12.578815037593985,1.294361086289468,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.967777777777778,3.2714285714285714,1052053.4436507935,1.6194740384534645,12.980301587301588,1.335674084775973,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.967777777777778,3.1845714285714286,1024121.1950158731,1.5764766491355735,12.635671746031747,1.3002116461932747,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.967777777777778,3.2254285714285715,1037260.3777619048,1.5967023947686605,12.79778380952381,1.3168929906581623,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.967777777777778,2.9894285714285713,961365.517984127,1.4798739619509695,11.861388253968254,1.2205378121406991,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.967777777777778,3.182,1023294.2534444445,1.575203700109715,12.62546888888889,1.299161771366813,1.0759325633877606
NY,11-3051,11-3051,New York,2.3,11,Management,False,Management & Business,81050,3.967777777777778,3.2614285714285716,1048837.5597619049,1.6145236811306813,12.94062380952381,1.3315912382286228,1.0759325633877606
NY,11-3061,11-3061,New York,4.2,11,Management,False,Management & Business,112867,4.051666666666667,2.8182857142857145,1288800.5399657143,1.9839096842613206,11.418754285714288,1.1749907409527114,1.4983008097703439
NY,11-3071,11-3071,New York,3.0,11,Management,False,Management & Business,106919,3.914615384615385,2.641714285714286,1105680.9612276924,1.702025331818483,10.341295384615385,1.0641201327522916,1.4193415637860083
NY,11-3071,11-3071,New York,3.0,11,Management,False,Management & Business,106919,3.914615384615385,2.725714285714286,1140838.8892615386,1.756145540292919,10.670123076923078,1.0979565289267643,1.4193415637860083
NY,11-3071,11-3071,New York,3.0,11,Management,False,Management & Business,106919,3.627666666666667,2.641714285714286,1024632.4537468572,1.5772636531102846,9.583258857142859,0.9861181126721784,1.4193415637860083
NY,11-3071,11-3071,New York,3.0,11,Management,False,Management & Business,106919,3.627666666666667,2.725714285714286,1057213.2391028572,1.6274167478555175,9.887982857142859,1.0174742369557195,1.4193415637860083
NY,11-3111,11-3111,New York,4.8,11,Management,False,Management & Business,37250,3.875,2.520857142857143,363869.97321428574,0.560121711068598,9.76832142857143,1.0051610662627914,0.4944909066772866
NY,11-3121,11-3121,New York,3.9,11,Management,False,Management & Business,95743,3.9057692307692307,2.7462857142857144,1026973.7171406595,1.5808676670568447,10.726358241758241,1.1037431319435165,1.270981016859153
NY,11-3131,11-3131,New York,5.3,11,Management,False,Management & Business,77216,3.9616666666666664,2.79,853472.3088,1.313789004714595,11.053049999999999,1.1373597403295874,1.0250365060400903
NY,11-9013,11-9013,New York,41.7,11,Management,False,Management & Business,51632,3.8590000000000004,3.0740000000000003,612488.0077120002,0.9428308355814975,11.862566000000003,1.2206590023027668,0.6854108588875614
NY,11-9021,11-9021,New York,4.7,11,Management,False,Management & Business,61289,3.6260000000000003,3.003142857142857,667400.191444,1.027359674382845,10.889396000000001,1.120519730473132,0.8136067967609186
NY,11-9031,11-9031,New York,14.0,11,Management,False,Management & Business,84951,3.928235294117647,2.678857142857143,893954.7641223529,1.376105501849853,10.523181176470588,1.0828361954674766,1.1277180406212663
NY,11-9032,11-9032,New York,3.4,11,Management,False,Management & Business,53690,3.776875,3.018,611991.3037874999,0.9420662364868596,11.39860875,1.1729177636958634,0.7127306517987522
NY,11-9033,11-9033,New York,1.0,11,Management,False,Management & Business,40049,3.6974074074074075,2.7142857142857144,401924.55941798945,0.6187008780994354,10.035820105820106,1.0326867018198607,0.5316474180273464
NY,11-9039,11-9039,New York,7.8,11,Management,False,Management & Business,83084,3.8545160986904383,2.8906486486486487,925726.2277526975,1.4250127706046238,11.142051751873977,1.1465180278068237,1.1029337581308907
NY,11-9041,11-9041,New York,2.3,11,Management,False,Management & Business,66691,3.346315789473684,2.992,667722.0857768421,1.0278551810686594,10.012176842105262,1.0302538080684291,0.8853179344218771
NY,11-9041,11-9041,New York,2.3,11,Management,False,Management & Business,66691,3.346315789473684,2.883142857142857,643428.5301350375,0.9904589984877618,9.647906466165413,0.9927703568772459,0.8853179344218771
NY,11-9041,11-9041,New York,2.3,11,Management,False,Management & Business,66691,3.548888888888889,2.992,708143.4150755556,1.0900775841168198,10.618275555555556,1.0926214147782445,0.8853179344218771
NY,11-9041,11-9041,New York,2.3,11,Management,False,Management & Business,66691,3.548888888888889,2.883142857142857,682379.2209250793,1.0504175803402243,10.23195365079365,1.0528688594850328,0.8853179344218771
NY,11-9051,11-9051,New York,8.8,11,Management,False,Management & Business,87718,4.3246153846153845,2.632,998440.2835938461,1.536944846276326,11.382387692307693,1.1712486155453719,1.164449754413912
NY,11-9071,11-9071,New York,2.8,11,Management,False,Management & Business,96960,4.254736842105263,2.613714285714286,1078259.8205593985,1.659814714396824,11.120666466165414,1.1443174801751415,1.287136598964556
NY,11-9072,11-9072,New York,33.4,11,Management,False,Management & Business,75461,3.8545160986904383,2.8906486486486487,840790.3672481622,1.2942671113884203,11.142051751873977,1.1465180278068237,1.0017390150006638
NY,11-9081,11-9081,New York,10.2,11,Management,False,Management & Business,73262,4.142083333333333,2.829142857142857,858524.0786766665,1.3215654254020388,11.718545476190474,1.20583927873668,0.9725474578521174
NY,11-9111,11-9111,New York,2.1,11,Management,False,Management & Business,86906,3.9766666666666666,2.903142857142857,1003315.1201314285,1.544448905373289,11.544831428571428,1.187964089165331,1.1536705163945307
NY,11-9121,11-9121,New York,5.4,11,Management,False,Management & Business,67737,3.795,3.2394285714285713,832733.7120771428,1.28186513317621,12.293631428571429,1.2650156698203352,0.8992035045798487
NY,11-9121,11-9121,New York,5.4,11,Management,False,Management & Business,67737,3.795,2.571142857142857,660942.9065957143,1.01741968014224,9.757487142857142,1.0040462173851823,0.8992035045798487
NY,11-9121,11-9121,New York,5.4,11,Management,False,Management & Business,67737,3.795,2.8925714285714283,743569.950702857,1.144611272559177,10.977308571428571,1.1295659411943089,0.8992035045798487
NY,11-9121,11-9121,New York,5.4,11,Management,False,Management & Business,67737,3.9381818181818184,3.2394285714285713,864151.9800498701,1.3302287116826788,12.757458701298702,1.3127435337553464,0.8992035045798487
